J,VarNormIw,AvgEpLen,VarJ,renyi2,Bound,EpsThisIter,AvgRet,ESSClassic,ESSRenyi,IterType,SamplesThisIter,AvgDiscRet,MaxVanillaIw,delta,VarVanillaIw,VarRet,VanillaAvgRet,MaxNormIw,MinVanillaIw,VarDiscRet,AvgVanillaIw,BatchSize,MinNormIw,AvgNormIw
692600.0,1.21758e-05,243.902439024,26141.4,nan,4106.8,205,2259.12271277,2.00002811911,nan,1,50000,2259.12271277,2.20122e+06,0.8,2.62615e+08,1688961.50576,2259.12271277,0.473972,,1688961.50576,125.859,100,,2.71003e-05
703312.0,2.21837e-08,259.067357513,25253.9,nan,4132.81,193,2400.96428062,1.91628655064,nan,1,50000,2400.96428062,560.631,0.8,635.329,1677490.79339,2400.96428062,0.0033128,,1677490.79339,4.87139,100,,2.87853e-05
681892.0,7.02866e-08,240.384615385,25426.6,nan,4045.39,208,2229.4760398,1.63978260062,nan,1,50000,2229.4760398,5572.56,0.8,3132.22,1623511.61539,2229.4760398,0.0263977,,1623511.61539,5.63837,100,,2.67094e-05
722776.0,1.10361e-05,285.714285714,21812.4,nan,4156.28,175,2649.71329173,2.00000984977,nan,1,50000,2649.71329173,3.35646e+06,0.8,7.44601e+08,1658110.93892,2649.71329173,0.408627,,1658110.93892,260.762,100,,3.1746e-05
718150.0,1.42434e-05,247.524752475,25921.5,nan,4138.07,202,2294.42485202,1.92544522517,nan,1,50000,2294.42485202,8.62531e+07,0.8,2.96767e+11,1741282.05399,2294.42485202,0.597549,,1741282.05399,3969.88,100,,2.75027e-05
695691.0,4.72151e-08,242.718446602,26809.6,nan,4118.99,206,2249.95384739,1.94479044603,nan,1,50000,2249.95384739,5553.97,0.8,3459.71,1629633.13664,2249.95384739,0.0205175,,1629633.13664,7.30028,100,,2.69687e-05
699186.0,1.49099e-05,273.224043716,21901.5,nan,4109.59,183,2533.88843652,2.0000185798,nan,1,50000,2533.88843652,6.94367e+06,0.8,2.92733e+09,1881078.07351,2533.88843652,0.495554,,1881078.07351,425.378,100,,3.03582e-05
721786.0,2.50035e-08,276.243093923,21131.2,nan,4181.24,181,2560.8356173,1.89511286211,nan,1,50000,2560.8356173,1483.32,0.8,591.589,1866720.03876,2560.8356173,0.00964331,,1866720.03876,4.72126,100,,3.06937e-05
711772.0,7.29867e-08,279.329608939,21616.0,nan,4241.19,179,2591.23277906,1.97683798545,nan,1,50000,2591.23277906,3951.15,0.8,1218.71,1979149.27497,2591.23277906,0.030577,,1979149.27497,4.01055,100,,3.10366e-05
718698.0,1.49944e-05,270.27027027,25158.0,nan,4155.26,185,2506.61636305,1.99999999291,nan,1,50000,2506.61636305,1.97539e+08,0.8,2.34358e+12,1938261.65919,2506.61636305,0.499664,,1938261.65919,11872.2,100,,3.003e-05
697275.0,2.11108e-08,260.416666667,25314.9,nan,4128.12,192,2415.32506452,1.5954147107,nan,1,50000,2415.32506452,476.721,0.8,568.193,1851341.82452,2415.32506452,0.00290582,,1851341.82452,4.74703,100,,2.89352e-05
712264.0,1.43718e-08,280.898876404,21565.2,nan,4163.66,178,2604.62291778,1.53824898775,nan,1,50000,2604.62291778,265.617,0.8,149.29,1883443.02225,2604.62291778,0.00260613,,1883443.02225,3.18102,100,,3.1211e-05
716940.0,1.62686e-08,271.739130435,23394.6,nan,4222.78,184,2523.65810238,2.93915013328,nan,1,50000,2523.65810238,413.623,0.8,268.129,2076388.56025,2523.65810238,0.00322187,,2076388.56025,3.87621,100,,3.01932e-05
709725.0,2.54654e-06,256.41025641,24403.0,nan,4178.37,195,2379.42068244,2.00086761404,nan,1,50000,2379.42068244,65960.9,0.8,266966.0,2014746.95112,2379.42068244,0.20372,,2014746.95112,9.22457,100,,2.849e-05
706425.0,3.91261e-08,268.817204301,24157.2,nan,4178.98,186,2494.65861241,5.69148877708,nan,1,50000,2494.65861241,1879.41,0.8,820.348,2168399.2325,2494.65861241,0.0129794,,2168399.2325,4.32494,100,,2.98686e-05
727024.0,1.84547e-08,301.204819277,19036.1,nan,4195.94,166,2793.97641601,2.41298939322,nan,1,50000,2793.97641601,254.468,0.8,283.695,1743539.2156,2793.97641601,0.0020524,,1743539.2156,4.14946,100,,3.34672e-05
714320.0,7.27302e-07,268.817204301,24380.5,nan,4173.42,186,2494.92468797,2.70137504225,nan,1,50000,2494.92468797,18933.5,0.8,22473.7,1643977.72289,2494.92468797,0.107708,,1643977.72289,5.25043,100,,2.98686e-05
731005.0,1.28869e-08,292.397660819,22086.0,nan,4244.96,171,2712.69440168,2.13306469603,nan,1,50000,2712.69440168,287.08,0.8,101.533,2123283.8242,2712.69440168,0.00323425,,2123283.8242,2.88376,100,,3.24886e-05
727933.0,4.44684e-08,290.697674419,19911.3,nan,4192.33,172,2697.10049542,1.94970510571,nan,1,50000,2697.10049542,2053.73,0.8,490.498,1746337.25947,2697.10049542,0.0195546,,1746337.25947,3.39228,100,,3.22997e-05
710109.0,1.81902e-08,280.898876404,21308.8,nan,4138.36,178,2606.95123754,2.03913453671,nan,1,50000,2606.95123754,318.897,0.8,439.431,1731581.35461,2606.95123754,0.00205175,,1731581.35461,4.85103,100,,3.1211e-05
722156.0,1.15592e-08,308.641975309,17989.5,nan,4226.0,162,2865.26903226,1.85144191419,nan,1,50000,2865.26903226,305.469,0.8,75.8674,2089937.01965,2865.26903226,0.00377054,,2089937.01965,2.77828,100,,3.42935e-05
700794.0,1.40682e-07,260.416666667,23239.5,nan,4152.3,192,2416.07501658,2.92071458885,nan,1,50000,2416.07501658,7390.39,0.8,5833.38,1892922.80635,2416.07501658,0.0362933,,1892922.80635,5.89206,100,,2.89352e-05
725724.0,1.49315e-08,289.01734104,21877.0,nan,4206.23,173,2683.51473273,1.71511231395,nan,1,50000,2683.51473273,431.227,0.8,166.07,2002586.09674,2683.51473273,0.00408896,,2002586.09674,3.38669,100,,3.2113e-05
736726.0,9.59623e-09,306.748466258,19042.9,nan,4262.51,163,2847.93000095,2.21462770981,nan,1,50000,2847.93000095,112.929,0.8,48.2815,1938318.86298,2847.93000095,0.00159208,1.81582e-36,1938318.86298,2.41757,100,2.56003e-41,3.40832e-05
744430.0,2.01856e-07,324.675324675,15691.5,nan,4237.77,154,3015.88806839,2.04747132674,nan,1,50000,3015.88806839,3538.27,0.8,939.397,1879473.47634,3015.88806839,0.0518665,,1879473.47634,2.461,100,,3.6075e-05
710874.0,5.27594e-08,264.55026455,22315.5,nan,4108.0,189,2453.37479375,1.51968978541,nan,1,50000,2453.37479375,3846.74,0.8,1744.43,1594957.39347,2453.37479375,0.0211551,,1594957.39347,5.34494,100,,2.93945e-05
751734.0,1.02689e-08,335.570469799,15462.7,nan,4280.28,149,3113.82315441,2.42746263297,nan,1,50000,3113.82315441,230.539,0.8,40.917,1821882.73611,3113.82315441,0.0036522,,1821882.73611,2.3536,100,,3.72856e-05
730288.0,9.74962e-09,308.641975309,17186.0,nan,4275.49,162,2867.4234119,1.71683767974,nan,1,50000,2867.4234119,131.425,0.8,46.4105,2058417.43943,2867.4234119,0.00190486,,2058417.43943,2.36607,100,,3.42936e-05
734291.0,1.23345e-08,304.87804878,20422.1,nan,4264.77,164,2830.4738666,2.67130713138,nan,1,50000,2830.4738666,206.364,0.8,98.9512,2068587.47299,2830.4738666,0.00230401,,2068587.47299,3.03413,100,,3.38753e-05
732932.0,3.3071e-08,318.47133758,16797.2,nan,4224.77,157,2954.39573478,3.24552841915,nan,1,50000,2954.39573478,1268.81,0.8,238.062,1889576.55266,2954.39573478,0.0149546,8.45704e-27,1889576.55266,3.00226,100,9.96776e-32,3.53857e-05
743057.0,1.82641e-08,308.641975309,18490.0,nan,4209.16,162,2862.82751337,1.78243932946,nan,1,50000,2862.82751337,852.041,0.8,140.47,2057825.88844,2862.82751337,0.00971558,,2057825.88844,3.00749,100,,3.42936e-05
743417.0,1.44714e-08,312.5,18674.3,nan,4252.93,160,2900.76479278,2.43831712845,nan,1,50000,2900.76479278,452.509,0.8,133.951,1929816.05484,2900.76479278,0.00470338,,1929816.05484,3.3406,100,,3.47222e-05
737178.0,4.10803e-07,331.125827815,16773.6,nan,4254.28,151,3075.75045423,7.87785443483,nan,1,50000,3075.75045423,3590.35,0.8,3065.7,1780599.26192,3075.75045423,0.0415612,,1780599.26192,3.17833,100,,3.67918e-05
761700.0,9.83071e-09,352.112676056,13696.7,nan,4300.81,142,3270.94665187,2.73767763671,nan,1,50000,3270.94665187,234.604,0.8,22.9067,1768119.71252,3270.94665187,0.00486012,,1768119.71252,1.88855,100,,3.91236e-05
747582.0,3.06023e-07,337.837837838,15092.5,nan,4274.2,148,3137.0311266,4.06705991301,nan,1,50000,3137.0311266,2832.73,0.8,1213.42,2149319.9477,3137.0311266,0.0449859,,2149319.9477,2.36371,100,,3.75375e-05
729286.0,1.04085e-08,314.465408805,18038.9,nan,4281.98,159,2921.31881592,1.95820575976,nan,1,50000,2921.31881592,266.935,0.8,52.5828,2021081.98895,2921.31881592,0.00375559,2.93687e-29,2021081.98895,2.48347,100,4.13196e-34,3.49406e-05
737501.0,2.49695e-06,318.47133758,17066.4,nan,4277.04,157,2959.05518778,2.98651319818,nan,1,50000,2959.05518778,20298.2,0.8,40389.3,2176671.10073,2959.05518778,0.159599,1.12203e-28,2176671.10073,4.50045,100,8.82216e-34,3.53857e-05
739065.0,1.19978e-07,331.125827815,15569.0,nan,4245.3,151,3075.07576899,2.96523783386,nan,1,50000,3075.07576899,2144.63,0.8,432.025,1963923.98585,3075.07576899,0.0357396,,1963923.98585,2.20777,100,,3.67918e-05
737324.0,1.94654e-07,318.47133758,18116.9,nan,4276.69,157,2958.02517665,2.05338066605,nan,1,50000,2958.02517665,3888.5,0.8,1116.28,2170018.17695,2958.02517665,0.0513484,,2170018.17695,2.67968,100,,3.53857e-05
746894.0,9.59467e-09,335.570469799,16417.1,nan,4286.57,149,3117.13500706,3.8481860992,nan,1,50000,3117.13500706,134.904,0.8,30.5561,2113025.4675,3117.13500706,0.00239051,,2113025.4675,2.10414,100,,3.72856e-05
738047.0,1.18055e-08,310.559006211,19303.2,nan,4221.08,161,2883.68333136,2.4210971473,nan,1,50000,2883.68333136,186.647,0.8,66.3395,1884276.68262,2883.68333136,0.00248987,,1884276.68262,2.5867,100,,3.45066e-05
731277.0,1.28611e-08,297.619047619,19592.2,nan,4247.28,168,2762.30554309,2.05053227613,nan,1,50000,2762.30554309,427.738,0.8,97.0745,2146500.50584,2762.30554309,0.00492339,,2146500.50584,2.87297,100,,3.30688e-05
741418.0,1.07607e-08,324.675324675,16480.6,nan,4246.66,154,3015.78232639,2.53452184372,nan,1,50000,3015.78232639,181.272,0.8,54.8245,1835766.93824,3015.78232639,0.00253959,2.68087e-33,1835766.93824,2.57498,100,3.75585e-38,3.6075e-05
749986.0,2.92225e-08,328.947368421,16539.6,nan,4267.3,152,3054.26104857,3.88229797821,nan,1,50000,3054.26104857,1163.66,0.8,139.058,1933404.41739,3054.26104857,0.0168689,,1933404.41739,2.52129,100,,3.65497e-05
733034.0,1.65416e-05,310.559006211,18415.1,nan,4218.21,161,2883.99968116,2.0001123215,nan,1,50000,2883.99968116,1.94179e+06,0.8,2.60206e+08,2009088.50745,2883.99968116,0.489589,1.70019e-35,2009088.50745,136.858,100,4.28657e-42,3.45066e-05
737342.0,7.8646e-09,333.333333333,16015.0,nan,4280.71,150,3096.28589289,1.98245345446,nan,1,50000,3096.28589289,62.8421,0.8,25.7976,2144145.02656,3096.28589289,0.00109723,9.42179e-34,2144145.02656,2.12123,100,1.64506e-38,3.7037e-05
731686.0,9.82606e-09,306.748466258,18485.0,nan,4281.21,163,2848.71312965,1.87695647317,nan,1,50000,2848.71312965,204.584,0.8,57.5448,2136761.62861,2848.71312965,0.00267336,,2136761.62861,2.60827,100,,3.40832e-05
740713.0,9.33184e-09,320.512820513,17075.3,nan,4274.16,156,2975.68630701,1.7320232468,nan,1,50000,2975.68630701,200.037,0.8,40.7401,1989283.93315,2975.68630701,0.00302748,8.32828e-27,1989283.93315,2.35305,100,1.26046e-31,3.56125e-05
737348.0,2.52493e-08,314.465408805,17786.7,nan,4296.77,159,2919.25366133,2.16559330464,nan,1,50000,2919.25366133,1014.78,0.8,109.794,2282095.20503,2919.25366133,0.0153888,,2282095.20503,2.30407,100,,3.49406e-05
743300.0,7.46749e-09,320.512820513,17117.0,nan,4286.89,156,2977.76323988,2.21975176703,nan,1,50000,2977.76323988,86.8412,0.8,24.1391,2391506.80912,2977.76323988,0.0015274,2.16779e-22,2391506.80912,2.02477,100,3.8128e-27,3.56125e-05
748981.0,7.68033e-09,342.465753425,14248.5,nan,4280.19,146,3180.51941548,3.27171781858,nan,1,50000,3180.51941548,59.9653,0.8,24.4404,1813448.04527,3180.51941548,0.00106301,5.6665e-32,1813448.04527,2.14654,100,1.0045e-36,3.80518e-05
747366.0,6.57309e-09,354.609929078,14354.6,nan,4296.36,141,3291.88091336,2.32343334056,nan,1,50000,3291.88091336,56.003,0.8,13.4384,1825108.31785,3291.88091336,0.00123857,,1825108.31785,1.78155,100,,3.94011e-05
746358.0,5.99058e-09,357.142857143,14426.4,nan,4299.13,140,3317.02513817,1.89058827101,nan,1,50000,3317.02513817,38.3625,0.8,11.3358,1991008.51251,3317.02513817,0.00088189,,1991008.51251,1.7262,100,,3.96825e-05
737668.0,6.38541e-09,340.136054422,15090.8,nan,4300.26,147,3157.59531363,2.66558165309,nan,1,50000,3157.59531363,40.3941,0.8,13.7858,1986208.98137,3157.59531363,0.000869353,8.84385e-29,1986208.98137,1.75603,100,1.90335e-33,3.77929e-05
746911.0,2.80417e-08,333.333333333,17022.1,nan,4303.48,150,3096.20258671,2.1843873491,nan,1,50000,3096.20258671,785.986,0.8,81.0761,2120995.08075,3096.20258671,0.0146174,1.53093e-33,2120995.08075,1.9915,100,2.84715e-38,3.7037e-05
752905.0,3.40819e-08,349.65034965,14716.2,nan,4327.1,143,3247.569945,3.25138949249,nan,1,50000,3247.569945,660.6,0.8,59.9199,2202465.91795,3247.569945,0.0157549,3.93043e-22,2202465.91795,1.62898,100,9.37381e-27,3.885e-05
760307.0,5.35609e-09,364.96350365,13031.0,nan,4319.87,137,3386.70221759,2.93260134597,nan,1,50000,3386.70221759,100.844,0.8,7.80298,1862582.30952,3386.70221759,0.00264208,1.14595e-30,1862582.30952,1.54779,100,3.00235e-35,4.05515e-05
739565.0,7.48377e-09,337.837837838,16470.3,nan,4286.84,148,3134.35795986,3.90010693754,nan,1,50000,3134.35795986,107.937,0.8,20.0221,2185567.06933,3134.35795986,0.00208678,1.34428e-21,2185567.06933,1.9416,100,2.59894e-26,3.75375e-05
753079.0,3.18592e-08,357.142857143,14136.1,nan,4320.75,140,3317.03659645,4.237481694,nan,1,50000,3317.03659645,632.266,0.8,45.5384,2146602.5419,3317.03659645,0.0167236,1.62381e-25,2146602.5419,1.50027,100,4.29502e-30,3.96825e-05
737077.0,8.93137e-09,322.580645161,16715.9,nan,4270.89,155,2994.35868881,2.16577424207,nan,1,50000,2994.35868881,59.4727,0.8,37.816,2254377.94925,2994.35868881,0.000913985,1.46382e-35,2254377.94925,2.33225,100,2.24962e-40,3.58423e-05
738756.0,7.53363e-08,310.559006211,18736.3,nan,4286.36,161,2883.7758953,2.56089888078,nan,1,50000,2883.7758953,2435.23,0.8,460.926,2589096.4433,2883.7758953,0.0311335,,2589096.4433,2.69908,100,,3.45066e-05
762796.0,4.76306e-09,378.787878788,12468.8,nan,4316.95,132,3518.94728215,2.60993227381,nan,1,50000,3518.94728215,75.1829,0.8,5.2209,1877932.59925,3518.94728215,0.00227086,1.16004e-21,1877932.59925,1.39342,100,3.50383e-26,4.20875e-05
748799.0,5.32347e-09,370.37037037,12637.0,nan,4290.54,135,3438.71535639,1.93058421033,nan,1,50000,3438.71535639,28.1114,0.8,7.30211,1755768.89543,3438.71535639,0.000759024,3.03846e-18,1755768.89543,1.52412,100,8.20401e-23,4.11523e-05
761393.0,6.08115e-09,362.31884058,13523.0,nan,4312.28,138,3364.51117096,2.95742993232,nan,1,50000,3364.51117096,82.3476,0.8,9.76216,1927235.05162,3364.51117096,0.00205528,4.81713e-22,1927235.05162,1.61298,100,1.20229e-26,4.02576e-05
726769.0,1.26679e-08,310.559006211,18881.3,nan,4221.45,161,2880.13950518,2.47860328857,nan,1,50000,2880.13950518,289.411,0.8,68.1555,2023083.41444,2880.13950518,0.00394564,,2023083.41444,2.53104,100,,3.45066e-05
735540.0,9.35655e-09,337.837837838,15009.3,nan,4266.05,148,3136.43214424,2.73074536947,nan,1,50000,3136.43214424,254.731,0.8,25.4132,1928127.49892,3136.43214424,0.00488776,,1928127.49892,1.95631,100,,3.75375e-05
741040.0,3.33761e-06,322.580645161,17277.0,nan,4278.52,155,2995.08037535,2.0096839924,nan,1,50000,2995.08037535,22755.7,0.8,37148.5,2161549.87314,2995.08037535,0.215693,2.82507e-28,2161549.87314,3.78136,100,2.67779e-33,3.58423e-05
731031.0,7.68024e-09,326.797385621,16469.7,nan,4270.46,153,3033.98598914,1.38713228614,nan,1,50000,3033.98598914,78.3277,0.8,28.0169,2216970.71133,3033.98598914,0.00129686,,2216970.71133,2.1931,100,,3.63108e-05
749939.0,7.43716e-09,340.136054422,15645.4,nan,4299.73,147,3156.25968077,2.22826671774,nan,1,50000,3156.25968077,69.0433,0.8,20.8023,2015822.03539,3156.25968077,0.00130548,,2015822.03539,1.99877,100,,3.77929e-05
750462.0,7.43656e-09,349.65034965,14414.7,nan,4292.79,143,3244.62664533,1.97229627881,nan,1,50000,3244.62664533,145.589,0.8,15.2854,2039887.98291,3244.62664533,0.00321127,,2039887.98291,1.76134,100,,3.885e-05
756155.0,1.2916e-08,352.112676056,14273.6,nan,4296.12,142,3269.68704114,3.53593964223,nan,1,50000,3269.68704114,338.683,0.8,22.4881,1816301.18545,3269.68704114,0.00811673,1.00954e-25,1816301.18545,1.6325,100,2.41942e-30,3.91236e-05
735370.0,9.49011e-09,331.125827815,16889.7,nan,4261.97,151,3075.01477455,1.93101969486,nan,1,50000,3075.01477455,160.297,0.8,33.5679,1797506.91622,3075.01477455,0.00269525,,1797506.91622,2.18815,100,,3.67918e-05
764626.0,6.26456e-09,352.112676056,14392.8,nan,4316.64,142,3270.43452102,2.58920526277,nan,1,50000,3270.43452102,92.6128,0.8,11.46,2069199.13241,3270.43452102,0.00216533,6.8713e-37,2069199.13241,1.67335,100,1.60659e-41,3.91236e-05
773588.0,1.13159e-08,387.596899225,11494.4,nan,4338.64,129,3599.03190954,8.87573236531,nan,1,50000,3599.03190954,220.899,0.8,11.1806,1822629.88767,3599.03190954,0.00702755,,1822629.88767,1.35371,100,,4.30663e-05
742795.0,7.22839e-09,347.222222222,15280.7,nan,4297.99,144,3226.79296359,2.77222895189,nan,1,50000,3226.79296359,116.231,0.8,14.9962,2003649.64998,3226.79296359,0.00255182,8.80015e-33,2003649.64998,1.75726,100,1.93206e-37,3.85802e-05
746972.0,6.58894e-09,342.465753425,14803.1,nan,4289.75,146,3180.11071799,2.17642755447,nan,1,50000,3180.11071799,59.2689,0.8,12.7426,2117621.36428,3180.11071799,0.00134774,,2117621.36428,1.67339,100,,3.80517e-05
764932.0,4.24046e-09,375.939849624,12549.5,nan,4340.02,133,3492.60071355,2.62631823316,nan,1,50000,3492.60071355,35.4984,0.8,4.60825,1932281.47837,3492.60071355,0.00107683,1.34192e-25,1932281.47837,1.37701,100,4.07068e-30,4.17711e-05
762851.0,5.8922e-09,357.142857143,13953.2,nan,4317.31,140,3319.33931284,2.20267920178,nan,1,50000,3319.33931284,67.1938,0.8,8.83054,1967060.91373,3319.33931284,0.0017357,1.07352e-35,1967060.91373,1.53622,100,2.77303e-40,3.96825e-05
752902.0,5.95298e-09,352.112676056,14772.9,nan,4309.7,142,3272.41036716,2.79830046559,nan,1,50000,3272.41036716,48.673,0.8,10.4889,2004252.1633,3272.41036716,0.00115955,,2004252.1633,1.64224,100,,3.91236e-05
756573.0,7.41156e-09,359.712230216,13737.3,nan,4323.82,139,3342.00562715,2.97150743231,nan,1,50000,3342.00562715,128.92,0.8,11.9892,1991034.7579,3342.00562715,0.00320539,,1991034.7579,1.60751,100,,3.9968e-05
754528.0,9.34894e-09,342.465753425,14514.9,nan,4288.99,146,3178.70777718,2.07729169999,nan,1,50000,3178.70777718,224.53,0.8,21.1152,2130823.63257,3178.70777718,0.00472453,1.51663e-33,2130823.63257,1.80838,100,3.19127e-38,3.80518e-05
770565.0,3.19971e-09,390.625,11649.0,nan,4347.48,128,3627.93350629,2.83129076275,nan,1,50000,3627.93350629,18.9383,0.8,2.28095,1720944.58331,3627.93350629,0.000709314,4.9527e-17,1720944.58331,1.15883,100,1.85498e-21,4.34028e-05
757191.0,6.37716e-09,352.112676056,14520.7,nan,4302.7,142,3271.11735289,2.3895367799,nan,1,50000,3271.11735289,39.9595,0.8,11.3827,1880417.61287,3271.11735289,0.000945824,,1880417.61287,1.65291,100,,3.91236e-05
775403.0,5.28384e-09,396.825396825,10622.3,nan,4343.31,126,3686.62506277,4.47162489568,nan,1,50000,3686.62506277,86.7749,0.8,3.66792,1588088.21448,3686.62506277,0.00329351,,1588088.21448,1.16169,100,,4.40917e-05
760824.0,5.369e-09,373.134328358,12043.4,nan,4312.93,134,3466.34530454,2.15783211135,nan,1,50000,3466.34530454,29.5843,0.8,7.89458,1661758.56149,3466.34530454,0.000771514,1.29958e-30,1661758.56149,1.58979,100,3.3891e-35,4.14594e-05
750227.0,7.79011e-09,354.609929078,14685.0,nan,4296.86,141,3292.28778679,1.83816817233,nan,1,50000,3292.28778679,183.572,0.8,13.5928,1765503.8137,3292.28778679,0.00439465,7.9977e-25,1765503.8137,1.64585,100,1.91462e-29,3.94011e-05
754468.0,5.40263e-09,354.609929078,14370.5,nan,4317.95,141,3295.16921461,2.39733882296,nan,1,50000,3295.16921461,73.0256,0.8,7.60101,2143915.28165,3295.16921461,0.00194689,1.23098e-26,2143915.28165,1.47789,100,3.28185e-31,3.94011e-05
758056.0,4.41368e-09,378.787878788,12238.8,nan,4316.21,132,3516.54678661,2.05220206157,nan,1,50000,3516.54678661,28.4397,0.8,5.01475,1723902.80923,3516.54678661,0.000843725,2.65436e-14,1723902.80923,1.41866,100,7.87474e-19,4.20875e-05
769241.0,4.23093e-09,393.700787402,10911.8,nan,4335.74,127,3659.3009343,2.82875814629,nan,1,50000,3659.3009343,48.8549,0.8,3.93413,1500936.90816,3659.3009343,0.00160214,2.32023e-20,1500936.90816,1.33392,100,7.60893e-25,4.37445e-05
760029.0,5.05755e-09,367.647058824,12774.1,nan,4339.59,136,3418.03201314,2.27849631561,nan,1,50000,3418.03201314,97.4268,0.8,5.12549,2010664.85298,3418.03201314,0.00306042,,2010664.85298,1.30043,100,,4.08497e-05
766799.0,3.84319e-09,381.679389313,12252.8,nan,4353.01,131,3548.64270082,2.17532329095,nan,1,50000,3548.64270082,59.3943,0.8,2.80448,2045688.40272,3548.64270082,0.00219869,,2045688.40272,1.14561,100,,4.24088e-05
752248.0,5.31726e-09,357.142857143,14989.4,nan,4323.95,140,3317.49360094,2.52699188623,nan,1,50000,3317.49360094,72.1054,0.8,8.39687,2288327.35832,3317.49360094,0.00181448,7.99032e-16,2288327.35832,1.57694,100,2.01071e-20,3.96825e-05
752716.0,7.07016e-09,357.142857143,13802.9,nan,4291.23,140,3318.02455493,2.49915723228,nan,1,50000,3318.02455493,70.3014,0.8,12.2669,1967478.87518,3318.02455493,0.00168776,2.23085e-23,1967478.87518,1.65292,100,5.35572e-28,3.96825e-05
766166.0,4.76576e-09,370.37037037,13130.0,nan,4343.29,135,3443.78764772,2.49723323627,nan,1,50000,3443.78764772,44.9424,0.8,5.75902,2012845.80493,3443.78764772,0.00129285,2.1682e-19,2012845.80493,1.43055,100,6.23722e-24,4.11523e-05
768293.0,3.28962e-09,387.596899225,11978.6,nan,4353.97,129,3602.67609899,2.94122335534,nan,1,50000,3602.67609899,23.5143,0.8,2.8393,1949530.25031,3602.67609899,0.000800385,,1949530.25031,1.26523,100,,4.30663e-05
772566.0,8.05638e-09,396.825396825,10744.1,nan,4341.46,126,3688.06198591,4.29527177162,nan,1,50000,3688.06198591,158.291,0.8,7.91835,1455746.12134,3688.06198591,0.00504906,2.51389e-19,1455746.12134,1.38231,100,8.01861e-24,4.40917e-05
754690.0,4.9705e-09,364.96350365,13405.4,nan,4329.61,137,3392.20061774,2.31839252945,nan,1,50000,3392.20061774,57.2813,0.8,6.47559,1977021.40958,3392.20061774,0.00158699,1.34441e-31,1977021.40958,1.46368,100,3.72471e-36,4.05515e-05
758974.0,4.54498e-09,370.37037037,13393.3,nan,4346.9,135,3440.34324368,2.41536976418,nan,1,50000,3440.34324368,63.3722,0.8,3.73424,2058389.46718,3440.34324368,0.00221087,3.76716e-29,2058389.46718,1.17958,100,1.31425e-33,4.11523e-05
759339.0,5.20348e-09,373.134328358,12302.6,nan,4299.19,134,3468.25151701,2.51442275985,nan,1,50000,3468.25151701,37.0757,0.8,5.57052,1643992.26597,3468.25151701,0.00113315,2.99032e-29,1643992.26597,1.35651,100,9.13938e-34,4.14594e-05
767886.0,3.51159e-09,384.615384615,12129.0,nan,4340.37,130,3575.0305078,2.10248854812,nan,1,50000,3575.0305078,21.7638,0.8,2.83846,1849953.33653,3575.0305078,0.000765499,4.72833e-34,1849953.33653,1.21499,100,1.6631e-38,4.2735e-05
770034.0,4.21955e-09,381.679389313,11744.8,nan,4337.25,131,3549.67004886,1.99328234578,nan,1,50000,3549.67004886,26.2846,0.8,4.38082,1614081.49608,3549.67004886,0.000815748,2.8275e-38,1614081.49608,1.36647,100,8.77213e-43,4.24088e-05
777975.0,2.99505e-09,393.700787402,11139.8,nan,4361.77,127,3661.37370295,2.24672394922,nan,1,50000,3661.37370295,20.7827,0.8,1.81257,1837408.24468,3661.37370295,0.000844804,2.19685e-18,1837408.24468,1.07614,100,8.93007e-23,4.37445e-05
772625.0,3.88729e-09,393.700787402,11757.6,nan,4366.21,127,3659.65928192,3.10177755268,nan,1,50000,3659.65928192,73.0707,0.8,2.59196,1830356.53155,3659.65928192,0.00282978,5.84375e-30,1830356.53155,1.12957,100,2.26309e-34,4.37445e-05
762670.0,3.94651e-09,375.939849624,12263.9,nan,4337.26,133,3493.05307239,2.04290729019,nan,1,50000,3493.05307239,45.923,0.8,3.28451,1929591.64022,3493.05307239,0.00159185,9.0845e-22,1929591.64022,1.20505,100,3.149e-26,4.17711e-05
779105.0,2.63117e-09,403.225806452,10550.8,nan,4363.41,124,3749.94571263,1.60226418743,nan,1,50000,3749.94571263,14.1818,0.8,1.53781,1559539.5819,3749.94571263,0.000586619,2.64517e-31,1559539.5819,1.08313,100,1.09415e-35,4.48029e-05
762747.0,7.07186e-09,373.134328358,13307.6,nan,4337.24,134,3467.86739502,11.3038484834,nan,1,50000,3467.86739502,101.124,0.8,8.0936,2119700.80281,3467.86739502,0.00298917,6.82689e-26,2119700.80281,1.40258,100,2.01799e-30,4.14594e-05
782545.0,2.55432e-09,416.666666667,9613.87,nan,4356.21,120,3874.9400055,1.54191076161,nan,1,50000,3874.9400055,14.0655,0.8,1.49546,1187241.28855,3874.9400055,0.000581305,3.05526e-34,1187241.28855,1.1202,100,1.26269e-38,4.62963e-05
758946.0,8.05508e-09,354.609929078,14625.8,nan,4327.59,141,3295.94161372,3.97740835006,nan,1,50000,3295.94161372,144.219,0.8,11.3033,2029770.17479,3295.94161372,0.00384996,,2029770.17479,1.47597,100,,3.94011e-05
772634.0,3.78847e-09,390.625,11494.5,nan,4351.12,128,3632.2945663,2.08239763692,nan,1,50000,3632.2945663,47.6054,0.8,2.84479,1612381.42102,3632.2945663,0.00173725,5.71689e-35,1612381.42102,1.18935,100,2.08625e-39,4.34028e-05
