Penalization,Inner Iteration,MeanIW,InitialBound,WReturnMean,MinIW,ReturnStepMax,EpisodesSoFar,Bound,OptimizationReturnMin,InitialReturnStd,MeanEntropy,Weights,MaxIW,EmpiricalD2Arithmetic,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ReturnStepMaxmin,EpRewMean,OptimizationReturnMean,InitialReturnMin,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiHarmonic,ReturnMeanIW,Iteration,ESSRenyiArithmetic,DivergenceHarmonic,Epsilon,EpThisIter,StdIW,InitialReturnMax,LearnableVariance,TimeElapsed,EpLenMean,StdWReturnMean,MinBehavPdf,TimestepsSoFar,VarianceInitializer
True,1,107324.97,-15482.632,11029.702,0.15306683,9.99998,121,-3.100762e+21,,51.108692,0.41894197,[-0.113 -0.211 -0.156 -0.403],1056834.4,1.0,-14.044134,139.9685,91.747505,9.99998,91.74749910961172,71.778145,19.969355,1.0,1.0,11.0,2479612200.0,2,11.0,4.848927e+35,1.0,11,301143.0,159.93787,,10.246811628341675,10.181818181818182,,-14.044134,1506,-1.0
True,2,2.6572688,-inf,1402.1277,4.7406484e-10,9.9999,132,-inf,,65.931625,0.41894197,[-0.186 -0.327 -0.444 -1.351],28.90868,48950980.0,-22.94291,249.89941,136.23837,9.9999,136.23836406037663,116.26944,19.968925,48950980.0,48950980.0,2.247146e-07,1402.1277,2,2.247146e-07,inf,1.0,11,8.3018265,269.86835,,10.902944087982178,14.636363636363637,,-15.733505,1667,-1.0
True,3,20.859547,-inf,164231.14,5.4850513e-11,9.999898,143,-inf,,103.563644,0.41894197,[-0.186 -0.327 -0.444 -1.351],218.14053,29295288.0,-26.804735,319.913,172.62224,9.999898,172.6222304839822,132.68463,39.93759,29295288.0,29295288.0,3.7548702e-07,164231.14,2,3.7548702e-07,inf,1.0,11,62.457195,359.8506,,11.706273794174194,18.272727272727273,,-16.146265,1868,-1.0
True,4,1.188859,-inf,7587.92,1.8989488e-07,9.99998,154,-inf,,93.059,0.41894197,[-0.186 -0.327 -0.444 -1.351],11.120679,11950455.0,-20.271526,319.97314,154.44008,9.99998,154.4400884878363,114.48963,39.95045,11950455.0,11950455.0,9.204671e-07,7587.92,2,9.204671e-07,inf,1.0,11,3.1579688,359.92358,,12.452815294265747,16.454545454545453,,-19.599655,2049,-1.0
True,5,3.0181983,-inf,40727.465,3.700126e-11,9.999985,165,-inf,,126.22004,0.41894197,[-0.186 -0.327 -0.444 -1.351],25.215021,196189330.0,-30.350756,359.98523,194.4248,9.999985,194.42482687946924,144.50948,49.91535,196189330.0,196189330.0,5.6068288e-08,40727.465,2,5.6068288e-08,inf,1.0,11,7.262362,409.90057,,13.20201063156128,20.454545454545453,,-20.564102,2274,-1.0
True,6,0.040177457,-inf,512.3197,2.9469496e-11,9.999974,176,-inf,,108.14734,0.41894197,[-0.186 -0.327 -0.444 -1.351],0.3731058,6047968000.0,-31.295708,339.98138,173.49681,9.999974,173.4968175309905,123.5805,49.91632,6047968000.0,6047968000.0,1.8187926e-09,512.3197,2,1.8187926e-09,inf,1.0,11,0.10569596,389.8977,,13.98257327079773,18.363636363636363,,-19.171875,2476,-1.0
True,7,0.099755175,-inf,2926.9639,2.3564328e-19,9.999958,187,-inf,,158.21149,0.41894197,[-0.186 -0.327 -0.444 -1.351],0.9512918,11442640000000.0,-50.27145,509.9328,228.04681,9.999958,228.04681285269973,188.09508,39.95173,11442640000000.0,11442640000000.0,9.613166e-13,2926.9639,2,9.613166e-13,inf,1.0,11,0.27073547,549.8845,,14.883824586868286,23.818181818181817,,-28.825466,2738,-1.0
True,8,0.89174324,-inf,12812.537,2.7589658e-12,9.99998,198,-inf,,93.441505,0.41894197,[-0.186 -0.327 -0.444 -1.351],9.802763,4344063.5,-26.65256,269.9367,205.32355,9.99998,205.32353695318264,145.42043,59.903095,4344063.5,4344063.5,2.5321913e-06,12812.537,2,2.5321913e-06,inf,1.0,11,2.817912,329.8398,,15.63990569114685,21.545454545454547,,-13.344477,2975,-1.0
True,9,13.616491,-inf,348017.97,7.5794045e-11,9.999768,209,-inf,,74.146774,0.41894197,[-0.186 -0.327 -0.444 -1.351],149.77502,425518.4,-22.839378,250.03192,184.40729,9.999768,184.40730136716505,104.53755,79.86975,425518.44,425518.4,2.5850819e-05,348017.97,2,2.585082e-05,inf,1.0,11,43.05711,329.90167,,16.135897636413574,19.454545454545453,,-12.478954,3189,-1.0
True,10,0.22174168,-inf,204.82512,2.2955127e-10,9.999928,220,-inf,,98.40425,0.41894197,[-0.186 -0.327 -0.444 -1.351],2.3177817,57000064.0,-19.836697,339.87274,171.69786,9.999928,171.69784674535174,151.731,19.966846,57000064.0,57000064.0,1.9298224e-07,204.82512,2,1.9298224e-07,inf,1.0,11,0.6631814,359.8396,,16.785155296325684,18.181818181818183,,-13.961958,3389,-1.0
True,1,1070.0659,-52214.05,30905.035,0.033768285,9.99998,231,-2.0427902e+20,,76.96029,0.41894197,[-0.186 -0.327 -0.444 -1.351],7756.4697,1.0,-18.730274,299.9561,158.05743,9.99998,158.0574270849307,108.14082,49.9166,1.0,1.0,11.0,15834058.0,3,11.0,9.190123e+31,1.0,11,2391.4836,349.87268,,17.170159101486206,16.818181818181817,,-18.730274,3574,-1.0
True,2,2.6514425,-inf,56944.613,2.889064e-14,9.999926,242,-inf,,57.26767,0.41894197,[-0.412 -0.018 -0.417 -0.427],18.339018,671924600000.0,-24.855505,189.98236,110.81487,9.999926,110.8148845687498,60.889626,49.925255,671924600000.0,671924600000.0,1.6370884e-11,56944.613,3,1.6370884e-11,inf,1.0,11,5.7633457,239.90762,,17.809986114501953,12.090909090909092,,-9.893416,3707,-1.0
True,3,23.549988,-inf,284008.22,5.4382237e-12,9.9999695,253,-inf,,69.706085,0.41894197,[-0.412 -0.018 -0.417 -0.427],258.84332,85617250000.0,-25.079046,239.918,125.36992,9.9999695,125.36991553415788,115.386154,9.983768,85617250000.0,85617250000.0,1.2847878e-10,284008.22,3,1.2847878e-10,inf,1.0,11,74.406296,249.90176,,18.438093423843384,13.545454545454545,,-12.110262,3856,-1.0
True,4,0.004393036,-inf,17.082544,4.1436434e-19,10.0,264,-inf,,154.70097,0.41894197,[-0.412 -0.018 -0.417 -0.427],0.04721882,1.7352193e+21,-40.60862,500.02014,215.36592,10.0,215.3659288650929,155.46094,59.904984,1.7352193e+21,1.7352193e+21,6.339256e-21,17.082544,3,6.339256e-21,inf,1.0,11,0.013545545,559.9251,,19.18992853164673,22.545454545454547,,-19.444849,4104,-1.0
True,5,29.857658,-inf,498319.66,4.409542e-18,9.999997,275,-inf,,63.85259,0.41894197,[-0.412 -0.018 -0.417 -0.427],322.5821,3025246200.0,-24.63432,259.9618,126.28056,9.999997,126.2805513857656,106.307175,19.973373,3025246200.0,3025246200.0,3.6360677e-09,498319.66,3,3.6360677e-09,inf,1.0,11,92.58066,279.93518,,19.667139053344727,13.636363636363637,,-9.5549555,4254,-1.0
True,6,0.26116514,-inf,2587.8328,3.3291174e-19,9.999999,286,-inf,,142.63481,0.41894197,[-0.412 -0.018 -0.417 -0.427],2.8494632,1373669500000000.0,-28.841988,519.87634,189.00319,9.999999,189.00320893554692,169.03638,19.966816,1373669500000000.0,1373669500000000.0,8.007749e-15,2587.8328,3,8.007749e-15,inf,1.0,11,0.8185044,539.84314,,20.278738260269165,19.90909090909091,,-15.672499,4473,-1.0
True,7,0.30725187,-inf,812.55316,1.0293085e-33,9.999993,297,-inf,,89.66714,0.41894197,[-0.412 -0.018 -0.417 -0.427],3.224003,6.105108e+18,-45.15899,289.95337,166.26923,9.999993,166.26923248941452,116.35166,49.917572,6.105108e+18,6.105108e+18,1.80177e-18,812.55316,3,1.80177e-18,inf,1.0,11,0.92281735,339.87094,,20.998551845550537,17.636363636363637,,-12.777105,4667,-1.0
True,8,0.18394904,-inf,134.33249,4.4377416e-17,9.999979,308,-inf,,98.171524,0.41894197,[-0.412 -0.018 -0.417 -0.427],1.8275222,485234430000000.0,-33.12398,279.91608,144.46446,9.999979,144.46445320593526,124.49999,19.964462,485234430000000.0,485234430000000.0,2.2669454e-14,134.33249,3,2.2669454e-14,inf,1.0,11,0.5211042,299.88055,,21.479154109954834,15.454545454545455,,-14.297081,4837,-1.0
True,9,0.52401525,-inf,4387.2485,2.1780893e-19,9.99999,319,-inf,,105.618675,0.41894197,[-0.412 -0.018 -0.417 -0.427],4.803248,6.790141e+17,-34.852203,349.92255,128.11002,9.99999,128.11002512649532,118.128105,9.981924,6.790141e+17,6.790141e+17,1.6199957e-17,4387.2485,3,1.6199957e-17,inf,1.0,11,1.366973,359.90448,,22.005784273147583,13.818181818181818,,-13.366869,4989,-1.0
True,10,0.24136515,-inf,745.4966,1.379775e-11,9.999783,330,-inf,,47.422115,0.41894197,[-0.412 -0.018 -0.417 -0.427],1.6154511,56990230.0,-18.347403,139.94424,68.11782,9.999783,68.11782138722242,38.16808,29.949741,56990230.0,56990230.0,1.9301554e-07,745.4966,3,1.9301554e-07,inf,1.0,11,0.50641453,169.89398,,22.494587659835815,7.818181818181818,,-6.5413294,5075,-1.0
True,1,347973.12,-80808.16,45578.855,1.2290452,9.999973,341,-4.891118e+22,,123.05887,0.41894197,[-0.412 -0.018 -0.417 -0.427],3770468.0,1.0,-14.436796,429.9011,174.45735,9.999973,174.45734430887472,154.49544,19.961922,1.0,1.0,11.0,1550473100.0,4,11.0,1.9275656e+36,1.0,11,1082306.5,449.863,,23.018404483795166,18.454545454545453,,-14.436796,5278,-1.0
True,2,4.240278e-12,-inf,4.894311e-07,,9.999993,352,-inf,,116.17074,0.41894197,[-0.351  0.195 -0.759 -1.341],4.6443183e-11,2.0880323e+29,-63.897457,420.03384,412.45187,9.999993,412.45187837743674,122.73766,289.7142,2.0880323e+29,2.0880323e+29,5.268118e-29,4.894311e-07,4,5.268118e-29,inf,1.0,11,1.3345844e-11,709.74805,,24.066638946533203,42.27272727272727,,-28.42458,5743,-1.0
True,3,1.1068915e-05,-inf,0.4536051,,9.999992,363,-inf,,134.54845,0.41894197,[-0.351  0.195 -0.759 -1.341],0.000119303004,3.1309212e+29,-70.27858,549.9521,367.8787,9.999992,367.8786729190154,168.10638,199.7723,3.130921e+29,3.1309212e+29,3.513343e-29,0.4536051,4,3.5133428e-29,inf,1.0,11,3.4230052e-05,749.72437,,24.9840829372406,37.81818181818182,,-24.135136,6159,-1.0
True,4,0.007949997,-inf,0.79195845,,9.999968,374,-inf,,177.99232,0.41894197,[-0.351  0.195 -0.759 -1.341],0.08744997,2.7400919e+32,-76.280075,669.8365,460.68964,9.999968,460.6896352429578,450.7089,9.980753,2.740092e+32,2.7400919e+32,4.0144637e-32,0.79195845,4,4.014464e-32,inf,1.0,11,0.0251401,679.81726,,26.208683252334595,47.09090909090909,,-27.782637,6677,-1.0
True,5,0.24860857,-inf,8.619782e-09,7.931283e-25,9.999994,385,-inf,,214.97346,0.41894197,[-0.351  0.195 -0.759 -1.341],2.7346942,1.1735436e+23,-68.73642,919.83875,429.78763,9.999994,429.7876396780357,429.78763,,1.1735436e+23,1.1735436e+23,9.3733204e-23,8.619782e-09,4,9.3733204e-23,inf,1.0,11,0.7861693,919.83875,,27.329004764556885,44.0,,-44.88242,7161,-1.0
True,6,0.05939084,-inf,3705.0347,,9.999993,396,-inf,,171.84877,0.41894197,[-0.351  0.195 -0.759 -1.341],0.6532991,5.249316e+30,-81.683655,610.0024,467.9296,9.999993,467.9296350067072,218.16187,249.76778,5.249316e+30,5.249316e+30,2.095511e-30,3705.0347,4,2.095511e-30,inf,1.0,11,0.18781029,859.77014,,28.619997262954712,47.81818181818182,,-34.68486,7687,-1.0
True,7,0.0014289368,-inf,51.475628,,9.999999,407,-inf,,226.95862,0.41894197,[-0.351  0.195 -0.759 -1.341],0.015718305,1.029852e+32,-100.50993,949.92053,523.413,9.999999,523.4130085752662,333.61383,189.79916,1.029852e+32,1.029852e+32,1.0681147e-31,51.475628,4,1.0681147e-31,inf,1.0,11,0.004518695,1139.7197,,29.947336196899414,53.36363636363637,,-49.339912,8274,-1.0
True,8,2.0428655,-inf,4242.3745,1.4643415e-36,9.999985,418,-inf,,288.57922,0.41894197,[-0.351  0.195 -0.759 -1.341],19.218796,1.8388043e+26,-71.24167,849.847,359.81876,9.999985,359.8187537768067,339.85043,19.96833,1.8388043e+26,1.8388043e+26,5.9821486e-26,4242.3745,4,5.9821486e-26,inf,1.0,11,5.494228,869.8153,,30.906293869018555,37.0,,-29.98584,8681,-1.0
True,9,9.13586,-inf,18561.547,2.884194e-31,9.999996,429,-inf,,287.6264,0.41894197,[-0.351  0.195 -0.759 -1.341],71.133804,1.2476831e+29,-68.58661,899.81934,427.0575,9.999996,427.05749332656137,417.072,9.985472,1.2476831e+29,1.2476831e+29,8.816341e-29,18561.547,4,8.816341e-29,inf,1.0,11,21.049238,909.8048,,32.19925308227539,43.72727272727273,,-37.86191,9162,-1.0
True,10,0.09922629,-inf,7124.1973,1.2485661e-31,9.999997,440,-inf,,315.8605,0.41894197,[-0.351  0.195 -0.759 -1.341],0.87169,4.6512958e+24,-78.39525,1279.8557,498.87912,9.999997,498.87913099340255,488.89792,9.981195,4.6512958e+24,4.6512958e+24,2.3649324e-24,7124.1973,4,2.3649324e-24,inf,1.0,11,0.25223556,1289.8369,,33.40211749076843,50.90909090909091,,-54.111366,9722,-1.0
True,1,17303.434,-454944.7,332157.3,0.49044582,10.0,451,-2.8249313e+21,,202.01677,0.41894197,[-0.351  0.195 -0.759 -1.341],165785.77,1.0,-45.3608,680.0426,539.76526,10.0,539.7652760757733,379.95215,159.81308,1.0,1.0,11.0,3197238800.0,5,11.0,5.293111e+32,1.0,11,47230.355,839.8557,,34.69852924346924,55.0,,-45.3608,10327,-1.0
True,2,0.16378862,-inf,268.02045,9.969701e-12,10.0,462,-inf,,229.00291,0.41894197,[-0.369  0.415 -0.797 -1.23 ],1.8015267,244595520.0,-51.884995,919.85675,599.793,10.0,599.793053017696,559.86096,39.932083,244595500.0,244595520.0,4.4972207e-08,268.02045,5,4.4972207e-08,inf,1.0,11,0.5178982,959.7888,,36.54022026062012,61.0,,-46.42437,10998,-1.0
True,3,0.06278915,-inf,22451.715,1.3969713e-19,10.0,473,-inf,,178.68369,0.41894197,[-0.369  0.415 -0.797 -1.23 ],0.58196795,809099660000.0,-67.0742,699.7268,612.5029,10.0,612.5029237524383,402.57913,209.9238,809099660000.0,809099660000.0,1.3595358e-11,22451.715,5,1.3595358e-11,inf,1.0,11,0.16638726,909.65063,,38.113412618637085,62.27272727272727,,-51.8614,11683,-1.0
True,4,1.2776349,-inf,539809.1,2.4057164e-11,9.999994,484,-inf,,287.7464,0.41894197,[-0.369  0.415 -0.797 -1.23 ],14.027957,4985256400.0,-67.78018,1119.8,805.2139,9.999994,805.2139950508874,325.4167,479.7973,4985256400.0,4985256400.0,2.2065063e-09,539809.1,5,2.2065063e-09,inf,1.0,11,4.032013,1599.5973,,39.92137813568115,81.54545454545455,,-57.287758,12580,-1.0
True,5,0.42074177,-inf,4300.134,3.602801e-15,9.999998,495,-inf,,416.6007,0.41894197,[-0.369  0.415 -0.797 -1.23 ],3.4876592,6113753300000.0,-75.42137,1479.5668,669.7682,9.999998,669.7681952726574,639.8135,29.954689,6113753300000.0,6113753300000.0,1.7992221e-12,4300.134,5,1.7992221e-12,inf,1.0,11,1.0100669,1509.5215,,41.55525779724121,68.0,,-65.74317,13328,-1.0
True,6,0.08624213,-inf,13136.347,1.5757914e-15,9.999999,506,-inf,,275.34085,0.41894197,[-0.369  0.415 -0.797 -1.23 ],0.5838269,44030440000000.0,-55.096436,1029.5448,545.2317,9.999999,545.2316851808678,515.2772,29.954502,44030440000000.0,44030440000000.0,2.4982718e-13,13136.347,5,2.4982718e-13,inf,1.0,11,0.1794689,1059.4993,,42.892128229141235,55.54545454545455,,-45.08624,13939,-1.0
True,7,0.084463604,-inf,40920.188,7.426474e-14,9.999995,517,-inf,,234.55954,0.41894197,[-0.369  0.415 -0.797 -1.23 ],0.3948095,1415720200.0,-54.207558,869.838,673.3684,9.999995,673.3684066498734,413.5625,259.8059,1415720200.0,1415720200.0,7.769897e-09,40920.188,5,7.769897e-09,inf,1.0,11,0.12888475,1129.6439,,44.852442026138306,68.36363636363636,,-39.87317,14691,-1.0
True,8,24.880774,-inf,6201460.0,2.4716096e-14,9.999998,528,-inf,,199.49898,0.41894197,[-0.369  0.415 -0.797 -1.23 ],196.86467,1010128450000.0,-63.31877,669.5907,706.9853,9.999998,706.9852562012774,267.14294,439.84232,1010128450000.0,1010128450000.0,1.0889704e-11,6201460.0,5,1.0889704e-11,inf,1.0,11,57.95679,1109.433,,46.69971179962158,71.72727272727273,,-47.65311,15480,-1.0
True,9,0.09799859,-inf,10667.338,2.1364554e-14,9.999996,539,-inf,,309.8632,0.41894197,[-0.369  0.415 -0.797 -1.23 ],0.87170243,330543000000.0,-52.23673,1079.8749,698.8447,9.999996,698.8447337717033,618.92914,79.91562,330543000000.0,330543000000.0,3.3278574e-11,10667.338,5,3.3278574e-11,inf,1.0,11,0.2487971,1159.7905,,48.460655212402344,70.9090909090909,,-50.228806,16260,-1.0
True,10,0.05998152,-inf,3123.6323,5.403148e-14,9.999999,550,-inf,,214.96698,0.41894197,[-0.369  0.415 -0.797 -1.23 ],0.56827205,51784454000.0,-41.116676,799.81934,560.6891,9.999999,560.6890910529063,560.6891,,51784454000.0,51784454000.0,2.1241896e-10,3123.6323,5,2.1241896e-10,inf,1.0,11,0.16278884,799.81934,,50.143181562423706,57.09090909090909,,-28.667759,16888,-1.0
True,1,67.1927,-1204690.6,736747.5,0.03912262,9.999998,561,-190379380000.0,,342.62772,0.41894197,[-0.369  0.415 -0.797 -1.23 ],329.3833,1.0,-78.374756,1189.7784,786.99023,9.999998,786.99025644485,337.22073,449.76953,1.0,1.0,11.0,22096070.0,6,11.0,165484150000.0,1.0,11,103.84486,1639.548,,51.93847870826721,79.72727272727273,,-78.374756,17765,-1.0
True,2,4.6560063,-2.2732905e+23,951172.56,2.3802676e-10,10.0,572,-2.2732905e+23,,334.20383,0.41894197,[-0.258  0.427 -0.813 -1.285],47.47842,142497.77,-71.514435,1479.5878,641.5271,10.0,641.5270761407787,611.5803,29.946693,142497.77,142497.77,7.719419e-05,951172.56,6,7.719419e-05,3.2843668e+35,1.0,11,13.550837,1509.5344,,53.751782178878784,65.18181818181819,,-60.435116,18482,-1.0
True,3,0.4849577,-5.074708e+22,609307.06,2.3805116e-11,10.0,583,-5.074708e+22,,368.69424,0.41894197,[-0.258  0.427 -0.813 -1.285],2.9974535,94355.55,-81.04361,1359.6942,842.47595,10.0,842.4759496828425,802.53754,39.93833,94355.55,94355.55,0.00011658032,609307.06,6,0.00011658032,2.2145212e+34,1.0,11,0.92265445,1399.6326,,55.90443825721741,85.27272727272727,,-68.81305,19420,-1.0
True,4,0.00845789,-2.0337726e+23,4728.583,1.9696731e-08,9.999997,594,-2.0337726e+23,,480.49307,0.41894197,[-0.258  0.427 -0.813 -1.285],0.028780488,99608.35,-87.79233,1569.1254,885.0572,9.999997,885.0571907424626,555.3322,329.72498,99608.35,99608.35,0.000110432506,4728.583,6,0.000110432506,1.049919e+35,1.0,11,0.010145496,1898.8503,,57.769697189331055,89.54545454545455,,-80.116776,20405,-1.0
True,5,0.19386916,-3.6852523e+20,60669.79,5.2147016e-07,9.999995,605,-3.6852523e+20,,435.12265,0.41894197,[-0.258  0.427 -0.813 -1.285],1.3398539,27728.65,-72.2428,1679.4255,799.72437,9.999995,799.7243795239712,759.78784,39.936584,27728.65,27728.65,0.0003967016,60669.79,6,0.0003967016,5.1283665e+29,1.0,11,0.40727088,1719.362,,59.698418617248535,81.0,,-66.38896,21296,-1.0
True,6,0.19046336,-6.085105e+19,60822.406,1.046844e-08,9.999998,616,-6.085105e+19,,230.29382,0.41894197,[-0.258  0.427 -0.813 -1.285],1.0041131,20099.07,-49.975334,899.655,718.8106,9.999998,718.8105944554216,429.00345,289.80716,20099.07,20099.07,0.000547289,60822.406,6,0.000547289,6.104465e+28,1.0,11,0.34004578,1189.4622,,61.453083992004395,72.9090909090909,,-44.558434,22098,-1.0
True,7,2.3735495,-inf,578724.8,4.1470438e-11,9.999996,627,-inf,,263.74808,0.41894197,[-0.258  0.427 -0.813 -1.285],24.606966,820490.56,-45.543503,989.8212,671.5435,9.999996,671.5435261304879,621.61743,49.926083,820490.56,820490.56,1.3406614e-05,578724.8,6,1.3406614e-05,inf,1.0,11,7.0368314,1039.7473,,62.935638189315796,68.18181818181819,,-40.308784,22848,-1.0
True,8,0.31921718,-3.672317e+23,451079.56,1.8113552e-13,9.999999,638,-3.672317e+23,,316.33548,0.41894197,[-0.258  0.427 -0.813 -1.285],2.2304091,294451.0,-72.92496,939.7649,900.5691,9.999999,900.5691301308237,400.86124,499.7079,294451.0,294451.0,3.735766e-05,451079.56,6,3.735766e-05,1.0365267e+36,1.0,11,0.6945029,1439.4728,,65.15535497665405,91.0909090909091,,-70.64951,23850,-1.0
True,9,0.118424125,-2.040823e+19,10247.396,2.6704009e-05,9.9999895,649,-2.040823e+19,,254.5436,0.41894197,[-0.258  0.427 -0.813 -1.285],1.1455199,7578.2344,-42.5857,899.7365,557.87726,9.9999895,557.8772958340725,477.9582,79.91911,7578.2344,7578.2344,0.0014515255,10247.396,6,0.0014515255,1.4922135e+28,1.0,11,0.3261261,979.65564,,66.43784141540527,56.81818181818182,,-41.467026,24475,-1.0
True,10,1.0925481,-inf,282405.84,8.686914e-11,10.0,660,-inf,,342.5095,0.41894197,[-0.258  0.427 -0.813 -1.285],10.893481,330412.28,-56.386147,1319.708,674.2377,10.0,674.2376815090485,664.25494,9.982649,330412.28,330412.28,3.329174e-05,282405.84,6,3.329174e-05,inf,1.0,11,3.110709,1329.6907,,67.8934531211853,68.45454545454545,,-51.453896,25228,-1.0
True,1,2248.1812,-1322807.5,860461.0,0.12737142,10.0,671,-538169800000000.0,,341.52518,0.41894197,[-0.258  0.427 -0.813 -1.285],23275.59,1.0,-67.3186,1389.8733,862.4508,10.0,862.4508801299057,622.6108,239.84012,1.0,1.0,11.0,2087596200.0,7,11.0,1.3548907e+18,1.0,11,6652.6123,1629.7134,,69.77805805206299,87.27272727272727,,-67.3186,26188,-1.0
True,2,1.8296533,-10271909000.0,673878.5,6.303925e-05,9.999999,682,-6804717000.0,,234.25232,0.41894197,[-0.178  0.519 -0.834 -1.306],12.396735,17.362494,-41.983887,699.6773,476.12668,9.999999,476.1267017193596,466.14572,9.980982,17.362494,17.362494,0.6335496,799064.1,7,0.6335496,6023307000.0,1.0,11,3.8021948,709.65826,,70.91037440299988,48.63636363636363,,-39.637634,26723,-1.0
