MinIW,Weights,EpRewMean,InitialReturnMin,TimestepsSoFar,InitialReturnStd,EpThisIter,EpisodesSoFar,InitialBound,InitialReturnMean,InitialReturnMax,TimeElapsed,Iteration,J_sample_variance,Bound,MeanIW,EmpiricalD2,ReturnMeanIW,EpLenMean,StdIW,MaxIW
0.51554465,[ 0.289 -0.775  0.021  0.016  0.384],-209.73469189804214,-4.379571,101030,1.2659574,100,1100,-25.448215,5.340576e-07,3.9497948,233.8447721004486,11,1.7348052,-25.422916,0.9865639,1.0327811,7.9340067,126.33,0.16414773,1.6117892
0.2954929,[ 0.287 -0.777  0.028  0.016  0.382],-200.34023205393143,-3.223959,112786,1.3395923,100,1200,-30.090948,6.2465665e-07,3.2090979,259.2926754951477,12,3.5245228,-29.974411,1.0030743,1.2293831,8.985703,117.56,0.47382113,4.4331527
0.6044482,[ 0.284 -0.777  0.037 -0.006  0.396],-196.6621744388807,-2.9387436,124282,1.319564,100,1300,-24.83689,-5.2452087e-08,3.740447,283.60869884490967,13,2.4204452,-24.772219,1.032775,1.090924,8.629961,114.96,0.2632972,2.1144214
1.0,[ 0.28  -0.772  0.039 -0.024  0.398],-196.37635530904467,-2.614252,135731,1.2577052,100,1400,-24.787148,-1.8596648e-07,3.562295,308.810542345047,14,1.5978004,-24.787148,1.0,1.0,8.552044,114.49,,1.0
0.67696667,[ 0.28  -0.772  0.039 -0.024  0.398],-202.02209048430316,-3.4739609,147909,1.3816047,100,1500,-25.139915,5.0544736e-07,4.2735834,335.79655742645264,15,2.0286195,-25.11813,1.0250667,1.031852,8.235985,121.78,0.16700184,1.8820744
0.51460445,[ 0.278 -0.777  0.033 -0.024  0.404],-196.16350876315872,-5.0189905,159372,1.4898887,100,1600,-24.68741,-5.197525e-07,3.9132938,361.64448404312134,16,2.249451,-24.65381,1.0270283,1.0473646,8.717691,114.63,0.19098558,1.8152907
0.67291385,[ 0.276 -0.776  0.034 -0.02   0.39 ],-197.18508791233268,-2.6763582,170929,1.3000835,100,1700,-24.690025,2.3365021e-07,3.6387982,386.1575767993927,17,1.9092492,-24.664007,1.0045803,1.0384762,8.694765,115.57,0.18403411,1.7978265
0.29806617,[ 0.273 -0.776  0.027 -0.024  0.394],-201.6338697613619,-3.0659266,183351,1.3841867,100,1800,-25.723145,4.7683717e-08,4.0980163,414.2664444446564,18,3.6984727,-25.614452,1.0310445,1.2114744,7.8414335,124.22,0.385926,2.8702586
0.65314925,[ 0.27  -0.768  0.03  -0.042  0.411],-191.81181869486295,-3.6326065,194469,1.4934402,100,1900,-24.577871,3.9100647e-07,3.932242,438.6250841617584,19,2.5863533,-24.553076,1.0160068,1.0324471,8.807291,111.18,0.16579112,1.5399592
0.538882,[ 0.268 -0.769  0.036 -0.047  0.415],-199.614349280189,-2.9542208,206637,1.4004467,100,2000,-25.400967,-6.9618227e-07,4.1382475,464.554319858551,20,2.620549,-25.33248,1.0094625,1.0789418,8.046461,121.68,0.28035817,2.4554138
0.50765496,[ 0.264 -0.764  0.038 -0.061  0.407],-197.98956375887872,-1.8109436,218612,1.3375672,100,2100,-25.263248,5.5789945e-07,3.8384848,490.9576814174652,21,2.2280424,-25.201763,1.0340692,1.0984886,8.197408,119.75,0.25031734,2.161339
0.5635283,[ 0.26  -0.766  0.028 -0.062  0.42 ],-197.94961633342322,-1.6867914,230823,1.4612571,100,2200,-25.5754,-1.9073487e-07,3.909708,517.062732219696,22,2.165258,-25.542841,1.0367135,1.0469124,7.8226333,122.11,0.18100725,1.9134043
0.9999876,[ 0.261 -0.765  0.034 -0.065  0.41 ],-204.10477912483913,-3.7993298,243816,1.3539761,100,2300,-26.18224,-7.8201293e-07,3.8059993,545.2055187225342,23,1.851773,-26.182236,1.0000006,1.0,7.151359,129.93,7.4886443e-06,1.0000385
0.24130736,[ 0.261 -0.765  0.034 -0.065  0.41 ],-204.51265296303157,-1.8650084,256994,1.4336915,100,2400,-26.167128,4.4345856e-07,4.934516,573.1685044765472,24,4.494259,-26.065643,1.0796158,1.4212986,7.418063,131.78,0.70887965,7.9902425
0.56050646,[ 0.254 -0.765  0.033 -0.094  0.414],-188.75007807071364,-4.4230204,268690,1.5074286,100,2500,-25.62809,-3.5762787e-07,3.6349983,598.293298959732,25,2.3844314,-25.601112,1.0239042,1.0327301,7.758462,116.96,0.16575027,1.8414949
0.6252964,[ 0.251 -0.766  0.04  -0.098  0.416],-196.5452205198063,-3.275877,280824,1.3939277,100,2600,-25.870823,4.7683716e-07,4.096219,624.6221849918365,26,1.9692855,-25.853767,1.0020123,1.0225116,7.496215,121.34,0.14458136,1.7353954
1.0,[ 0.25  -0.769  0.043 -0.098  0.407],-199.7387013683547,-1.9009428,293770,1.2911013,100,2700,-26.591608,-9.536743e-08,4.2631865,652.2233021259308,27,1.6837802,-26.591608,1.0,1.0,6.74214,129.46,,1.0
1.0,[ 0.25  -0.769  0.043 -0.098  0.407],-192.7744962381643,-3.3807545,306040,1.5772593,100,2800,-25.89566,6.389618e-07,4.401536,678.4685094356537,28,2.512875,-25.89566,1.0,1.0,7.437896,122.7,,1.0
0.63768935,[ 0.25  -0.769  0.043 -0.098  0.407],-189.42867004395555,-2.7685966,317960,1.4307883,100,2900,-25.812162,-7.4386594e-07,4.552336,704.0065014362335,29,2.0583837,-25.785992,1.0415568,1.0389215,7.5735216,119.2,0.1824108,1.7660193
0.4568811,[ 0.249 -0.771  0.05  -0.104  0.404],-202.28254411552436,-1.8720589,331169,1.3449767,100,3000,-26.466902,-2.4318695e-07,4.3291316,732.1051821708679,30,2.054882,-26.40951,0.96993876,1.1155334,6.980634,132.09,0.30556512,3.1538548
0.69242483,[ 0.245 -0.769  0.042 -0.115  0.397],-197.02366732375012,-1.5868778,344001,1.3515693,100,3100,-26.484266,-9.250641e-07,4.142375,759.5528771877289,31,2.0963702,-26.463036,1.0222368,1.0333908,6.891048,128.32,0.16721348,1.711448
1.0,[ 0.243 -0.77   0.035 -0.116  0.399],-200.17044534877954,-3.2510462,357445,1.443888,100,3200,-26.707592,2.4318695e-07,4.165619,789.2120950222015,32,2.105871,-26.707592,1.0,1.0,6.625884,134.44,,1.0
1.0,[ 0.243 -0.77   0.035 -0.116  0.399],-190.04235395206445,-3.0866776,369681,1.5271447,100,3300,-25.878927,4.3392183e-07,3.7415314,815.1093046665192,33,2.355728,-25.878927,1.0,1.0,7.4546647,122.36,,1.0
0.66773224,[ 0.243 -0.77   0.035 -0.116  0.399],-199.51137298583694,-3.4945812,383315,1.6827664,100,3400,-26.746075,2.861023e-07,4.4875836,844.1239800453186,34,3.107076,-26.720646,1.0176635,1.0462743,6.636901,136.34,0.202352,2.0912545
1.0,[ 0.242 -0.77   0.03  -0.123  0.401],-206.91588311115405,-2.388155,397973,1.3755841,100,3500,-27.605337,-5.00679e-07,4.6432695,877.2108271121979,35,1.9113445,-27.605337,1.0,1.0,5.728063,146.58,,1.0
1.0,[ 0.242 -0.77   0.03  -0.123  0.401],-202.6904108062371,-1.6544819,412304,1.4389628,100,3600,-27.441368,2.4318695e-07,4.032316,905.756914138794,36,2.091529,-27.441368,1.0,1.0,5.8920093,143.31,,1.0
1.0,[ 0.242 -0.77   0.03  -0.123  0.401],-198.13495616416742,-3.2964277,425784,1.4651438,100,3700,-27.060095,-3.2901764e-07,3.574441,934.7097866535187,37,2.1683292,-27.060095,1.0,1.0,6.273588,134.8,,1.0
0.5082147,[ 0.242 -0.77   0.03  -0.123  0.401],-200.1133034254303,-3.0535097,439263,1.5114546,100,3800,-26.837675,-6.67572e-07,3.813713,963.2693004608154,38,2.398221,-26.823881,1.0256512,1.0203538,6.5224023,134.79,0.12151705,1.4677639
0.17198724,[ 0.241 -0.769  0.035 -0.123  0.399],-208.5672493893702,-1.7995596,454274,1.4849406,100,3900,-27.658466,7.867813e-07,3.4836469,994.6459050178528,39,2.7463672,-27.604305,1.0597247,1.1549579,5.7844577,150.11,0.36861104,3.2376552
0.29402605,[ 0.24  -0.764  0.035 -0.137  0.388],-198.50340138433083,-2.6949959,468361,1.470909,100,4000,-27.699966,2.0503998e-07,4.5172286,1024.943663597107,40,2.47467,-27.675444,1.0074204,1.0762167,5.683603,140.87,0.25973704,2.0713444
1.0,[ 0.24  -0.761  0.035 -0.147  0.38 ],-187.43442071895083,-2.515665,480942,1.4974543,100,4100,-26.767784,4.386902e-07,4.35115,1052.5569832324982,41,2.2650187,-26.767784,1.0,1.0,6.5657225,125.81,,1.0
0.47467312,[ 0.24  -0.761  0.035 -0.147  0.38 ],-191.59598830172902,-1.8108387,494044,1.3761691,100,4200,-27.064869,-1.001358e-07,3.972715,1080.2572555541992,42,2.3025737,-27.022675,1.0085564,1.0621314,6.351894,131.02,0.21499361,1.8163209
1.0,[ 0.239 -0.759  0.044 -0.148  0.379],-189.09873912579783,-2.5090003,506971,1.5860515,100,4300,-26.632624,3.1471254e-07,3.9779243,1109.2531385421753,43,2.5409684,-26.632624,1.0,1.0,6.700903,129.27,,1.0
1.0,[ 0.239 -0.759  0.044 -0.148  0.379],-192.19935654702635,-2.1237364,520362,1.5901791,100,4400,-26.88633,-2.670288e-07,3.2886825,1137.2454435825348,44,2.5542107,-26.88633,1.0,1.0,6.447074,133.91,,1.0
1.0,[ 0.239 -0.759  0.044 -0.148  0.379],-187.50460367327926,-1.9322987,533183,1.4201213,100,4500,-26.96232,-5.2452087e-08,3.5063515,1165.067394733429,45,2.0371153,-26.96232,1.0,1.0,6.3711376,128.21,,1.0
0.36984098,[ 0.239 -0.759  0.044 -0.148  0.379],-195.08578710951824,-1.9236898,547376,1.3800434,100,4600,-27.810339,1.7642975e-07,3.797738,1195.201975107193,46,2.2224793,-27.770891,1.0390089,1.0952698,5.602007,141.93,0.26034942,2.0992532
0.46342066,[ 0.237 -0.759  0.044 -0.158  0.368],-200.2068977589705,-2.0531301,561910,1.4193813,100,4700,-27.973948,-8.2969666e-07,4.1771383,1226.2405581474304,47,2.3058627,-27.920784,0.9940194,1.0945411,5.463757,145.34,0.25296134,2.509891
1.0,[ 0.236 -0.76   0.034 -0.154  0.366],-189.4429911199127,-2.2175846,575702,1.5640924,100,4800,-27.518396,1.14440915e-07,3.8187208,1255.9453473091125,48,2.471096,-27.518396,1.0,1.0,5.8150005,137.92,,1.0
1.0,[ 0.236 -0.76   0.034 -0.154  0.366],-192.9769681166237,-2.187562,589420,1.5501292,100,4900,-27.43323,2.9087067e-07,3.8564873,1286.0412187576294,49,2.4271727,-27.43323,1.0,1.0,5.9001293,137.18,,1.0
0.14205754,[ 0.236 -0.76   0.034 -0.154  0.366],-186.559480362015,-2.396821,601955,1.3124886,100,5000,-26.939434,-4.1007996e-07,4.2070084,1312.3566513061523,50,2.4143722,-26.881763,1.0314381,1.187988,6.509952,125.35,0.40180078,2.9654531
1.0,[ 0.231 -0.76   0.033 -0.172  0.361],-190.23767207124536,-1.9800949,616139,1.5235645,100,5100,-27.957655,5.6743625e-07,4.189931,1343.7748918533325,51,2.3446953,-27.957655,1.0,1.0,5.375757,141.84,,1.0
1.0,[ 0.231 -0.76   0.033 -0.172  0.361],-192.7767905071669,-2.0018597,630220,1.4859376,100,5200,-27.87204,3.9577483e-07,4.1002483,1372.3517937660217,52,2.2303135,-27.87204,1.0,1.0,5.46132,140.81,,1.0
0.5354916,[ 0.231 -0.76   0.033 -0.172  0.361],-189.3597357346512,-2.8248787,643792,1.7026424,100,5300,-27.611267,-1.9073486e-08,4.328193,1400.709092617035,53,3.0606582,-27.577782,1.0409061,1.0570451,5.786793,135.72,0.23268597,2.337114
0.60080713,[ 0.229 -0.759  0.025 -0.175  0.36 ],-202.43220084116055,-1.8198929,659202,1.4790719,100,5400,-28.330406,4.7683717e-08,4.6148863,1433.0999205112457,54,2.3744671,-28.302635,1.0141686,1.0637283,5.058842,154.1,0.19534904,1.6698294
0.38345182,[ 0.229 -0.761  0.017 -0.171  0.359],-185.4996012089813,-2.1581163,672466,1.4806542,100,5500,-27.439175,-5.4359435e-07,4.1057663,1461.0615258216858,55,2.4786246,-27.389402,1.0090079,1.1376184,6.0096765,132.64,0.31882527,2.1091409
0.26199555,[ 0.229 -0.759  0.008 -0.182  0.362],-190.8029222702284,-1.8820992,687064,1.5205723,100,5600,-28.266235,5.7220458e-08,4.7052464,1490.8619101047516,56,2.8257918,-28.19681,0.9825465,1.2576355,5.2114615,145.98,0.44214225,3.4588618
0.56229514,[ 0.229 -0.755  0.008 -0.198  0.371],-180.12134317963887,-2.0341353,700797,1.6094142,100,5700,-28.091785,-7.8201293e-07,4.5727816,1519.0569458007812,57,2.9691973,-28.062769,0.9833442,1.0571952,5.3000927,137.33,0.18346488,1.9910576
0.27474907,[ 0.229 -0.752  0.001 -0.202  0.369],-186.61243998058646,-5.9032507,715506,1.9039276,100,5800,-28.510359,8.392334e-07,4.5157647,1549.6348221302032,58,4.6814632,-28.438166,1.0093693,1.2907165,4.9882827,147.09,0.4575011,3.5362248
1.0,[ 0.227 -0.747  0.008 -0.216  0.381],-185.30450442030516,-2.0534592,731001,1.4636701,100,5900,-29.428165,4.2915343e-07,3.9957585,1582.2095708847046,59,2.1639698,-29.428165,1.0,1.0,3.9052398,154.95,,1.0
1.0,[ 0.227 -0.747  0.008 -0.216  0.381],-184.53672620216832,-2.1863475,745700,1.648404,100,6000,-28.533667,-1.7166138e-07,4.509216,1613.6068868637085,60,2.7446826,-28.533667,1.0,1.0,4.8013053,146.99,,1.0
0.368317,[ 0.227 -0.747  0.008 -0.216  0.381],-181.2273432390538,-1.8856287,760778,1.6363223,100,6100,-29.439358,1.5735627e-07,4.0455613,1644.7421534061432,61,2.9641294,-29.406176,1.0144559,1.1215242,3.9608142,150.78,0.34698722,3.7290332
1.0,[ 0.224 -0.75   0.015 -0.227  0.382],-181.46580688545092,-2.1098537,776142,1.5594287,100,6200,-29.734901,1.66893e-07,4.35051,1675.608920097351,62,2.4563818,-29.734901,1.0,1.0,3.5985796,153.64,,1.0
0.38526106,[ 0.224 -0.75   0.015 -0.227  0.382],-167.33639896966278,-2.4022574,789075,1.6120884,100,6300,-28.159628,-3.2424927e-07,3.9809394,1703.6137864589691,63,3.0873132,-28.120777,1.0524292,1.119702,5.259139,129.33,0.3683577,2.939503
0.6044024,[ 0.223 -0.745  0.007 -0.236  0.384],-174.19998029722154,-1.663023,802363,1.3812922,100,6400,-28.514729,-5.340576e-07,3.204907,1731.9338948726654,64,2.1106007,-28.487692,1.0184374,1.0452938,4.8725758,132.88,0.22620362,1.7050704
1.0,[ 2.219e-01 -7.455e-01 -5.461e-04 -2.382e-01  3.864e-01],-179.8511767771467,-2.1865244,817945,1.6008112,100,6500,-29.475365,1.9073487e-07,3.5741086,1765.7491240501404,65,2.588481,-29.475365,1.0,1.0,3.8580441,155.82,,1.0
0.22459152,[ 2.219e-01 -7.455e-01 -5.461e-04 -2.382e-01  3.864e-01],-175.05334669178464,-3.8929014,832669,1.5608753,100,6600,-29.49371,5.483627e-07,3.9710803,1796.5081934928894,66,2.7366157,-29.444258,1.036426,1.1837727,3.9442382,147.24,0.37563723,3.006956
1.0,[ 0.221 -0.743  0.006 -0.251  0.389],-164.94261105476718,-2.2765641,846693,1.6239835,100,6700,-29.197304,2.3841858e-07,4.021119,1826.4738774299622,67,2.663962,-29.197304,1.0,1.0,4.136094,140.24,,1.0
1.0,[ 0.221 -0.743  0.006 -0.251  0.389],-173.15698978029818,-2.5830927,861120,1.5712786,100,6800,-29.264278,-9.536743e-08,4.2340784,1856.2038462162018,68,2.4938545,-29.264278,1.0,1.0,4.0693016,144.27,,1.0
0.9999989,[ 0.221 -0.743  0.006 -0.251  0.389],-170.6327447444169,-1.8372965,874327,1.5263149,100,6900,-61.259853,5.722046e-07,4.7392406,1883.7624802589417,69,2.3531685,-61.259853,1.0,1.0,4.846629,132.07,2.691845e-07,1.000001
1.0,[ 0.221 -0.743  0.006 -0.251  0.389],-171.10185829503303,-2.2755537,889370,1.5842623,100,7000,-29.597157,2.9087067e-07,4.1312933,1915.3900969028473,70,2.5352385,-29.597157,1.0,1.0,3.7362547,150.43,,1.0
1.0,[ 0.221 -0.743  0.006 -0.251  0.389],-173.93961774656648,-2.5363703,904388,1.4825324,100,7100,-29.778614,-1.2874604e-07,3.0589314,1945.6573119163513,71,2.2201025,-29.778614,1.0,1.0,3.5547752,150.18,,1.0
1.0,[ 0.221 -0.743  0.006 -0.251  0.389],-175.51873211696727,-3.021254,919953,1.5868771,100,7200,-29.913738,-5.340576e-07,4.182717,1977.653079509735,72,2.543615,-29.913738,1.0,1.0,3.4197035,155.65,,1.0
0.15854809,[ 0.221 -0.743  0.006 -0.251  0.389],-171.9269438318909,-3.385314,934609,1.6644162,100,7300,-29.419876,-3.862381e-07,4.44026,2007.5954208374023,73,3.4795024,-29.369137,1.0797608,1.2113645,4.021389,146.56,0.4218888,3.6726544
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-168.13036605434255,-3.1595564,950116,1.5582739,100,7400,-30.18166,-1.04904174e-07,4.447427,2040.1546308994293,74,2.4527445,-30.18166,1.0,1.0,3.1519156,155.07,,1.0
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-167.5566795527409,-2.4265585,964044,1.4361116,100,7500,-29.376434,-3.194809e-07,4.324908,2069.65137052536,75,2.083249,-29.376434,1.0,1.0,3.9569278,139.28,,1.0
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-173.74560008500225,-1.7303076,978778,1.2939208,100,7600,-29.764074,-4.4345856e-07,3.7475176,2099.627427339554,76,1.6911426,-29.764074,1.0,1.0,3.5692952,147.34,,1.0
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-167.253999986998,-4.740831,993170,1.6298743,100,7700,-29.560204,4.863739e-07,3.9765139,2130.5640754699707,77,2.6833236,-29.560204,1.0,1.0,3.7734022,143.92,,1.0
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-170.745270507579,-2.2888184,1007376,1.6323664,100,7800,-29.188759,5.0544736e-07,5.0946007,2159.4560220241547,78,2.6915355,-29.188759,1.0,1.0,4.144665,142.06,,1.0
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-171.72572696610484,-6.6216555,1021965,1.769018,100,7900,-29.4991,3.33786e-08,3.9950995,2189.4690318107605,79,3.161035,-29.4991,1.0,1.0,3.8348165,145.89,,1.0
1.0,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-160.26729474983682,-2.7440872,1034807,1.5595455,100,8000,-28.8168,1.4305115e-07,4.151454,2215.4392981529236,80,2.456749,-28.8168,1.0,1.0,4.5166736,128.42,,1.0
0.16715245,[ 0.217 -0.741 -0.002 -0.264  0.39 ],-164.39265357239503,-2.0655746,1048985,1.5868335,100,8100,-29.587942,2.1457672e-07,4.272993,2244.861689567566,81,2.9554808,-29.546448,1.0369339,1.1744978,3.8290703,141.78,0.40824312,2.816909
0.41620493,[ 0.215 -0.739 -0.007 -0.277  0.386],-161.14424520058998,-4.457768,1063413,1.6227572,100,8200,-29.845823,1.2397766e-07,3.679582,2274.697937488556,82,3.0565553,-29.801653,1.0881929,1.1481285,3.5752587,144.28,0.3963199,2.9499779
1.0,[ 0.214 -0.736 -0.012 -0.288  0.384],-163.32751141978372,-2.4326277,1078051,1.5387655,100,8300,-30.255512,-5.483627e-07,4.0242386,2303.6219341754913,83,2.3917162,-30.255512,1.0,1.0,3.0779338,146.38,,1.0
0.22689918,[ 0.214 -0.736 -0.012 -0.288  0.384],-161.77703836725482,-2.357328,1092585,1.5647304,100,8400,-29.804668,-1.2397766e-07,3.7299848,2334.8115043640137,84,3.048191,-29.750902,1.0370497,1.2229455,3.6401162,145.34,0.46633762,4.359453
0.43890548,[ 0.213 -0.732 -0.016 -0.302  0.383],-157.08199892374637,-6.509682,1105210,1.7360774,100,8500,-28.884035,-4.196167e-07,4.7699075,2361.2263157367706,85,3.0465379,-28.854424,0.99801415,1.0573786,4.506294,126.25,0.24729407,1.7386031
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-161.47651176237073,-2.085484,1120503,1.4703299,100,8600,-30.639702,-4.720688e-07,3.6639457,2393.462461948395,86,2.1837068,-30.639702,1.0,1.0,2.693676,152.93,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-158.97106251438845,-2.5058894,1135267,1.5426632,100,8700,-30.381422,3.0517577e-07,4.5583277,2424.559627532959,87,2.4038477,-30.381422,1.0,1.0,2.9520662,147.64,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-154.35772867080541,-3.3592997,1149739,1.6405882,100,8800,-30.41506,-4.7683716e-07,3.4852934,2456.1185615062714,88,2.7187166,-30.41506,1.0,1.0,2.9184368,144.72,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-159.90938929198418,-2.537395,1164854,1.6763128,100,8900,-30.48444,9.298325e-07,4.862155,2487.815937280655,89,2.838408,-30.48444,1.0,1.0,2.8489535,151.15,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-157.35674728376443,-2.2404027,1180060,1.6360871,100,9000,-30.54657,-2.0980835e-07,4.126712,2519.374881029129,90,2.7038186,-30.54657,1.0,1.0,2.786792,152.06,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-160.53586821434843,-4.468124,1196245,1.8111279,100,9100,-31.353579,5.102158e-07,5.1843925,2552.474758863449,91,3.3133175,-31.353579,1.0,1.0,1.9801991,161.85,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-154.34932629743847,-2.514214,1210333,1.8425891,100,9200,-29.708296,2.4318695e-07,4.102286,2581.665727376938,92,3.4294283,-29.708296,1.0,1.0,3.6251202,140.88,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-155.92705249766422,-3.3800898,1224399,1.6378161,100,9300,-29.948212,2.5272368e-07,4.0236588,2611.274694442749,93,2.7095366,-29.948212,1.0,1.0,3.38523,140.66,,1.0
1.0,[ 0.21  -0.731 -0.022 -0.308  0.381],-158.04783681655067,-2.3863573,1239333,1.5289793,100,9400,-30.255997,-4.1484833e-07,3.8111243,2642.0743124485016,94,2.3613915,-30.255997,1.0,1.0,3.0773883,149.34,,1.0
0.32577422,[ 0.21  -0.731 -0.022 -0.308  0.381],-155.24355610848477,-3.6148667,1253268,1.7411466,100,9500,-29.66157,3.33786e-07,3.9284668,2671.0018978118896,95,3.433774,-29.627983,1.0136715,1.0938935,3.7397497,139.35,0.32898957,3.150722
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-159.27997038683645,-4.4748573,1268820,1.7480773,100,9600,-30.816246,-6.67572e-08,4.5919776,2703.227881669998,96,3.0866404,-30.816246,1.0,1.0,2.517212,155.52,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-154.49559015840995,-2.1595898,1282047,1.4926881,100,9700,-29.566488,-1.14440915e-07,4.1998634,2731.054456472397,97,2.2506237,-29.566488,1.0,1.0,3.7669277,132.27,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-155.87374469306013,-2.842711,1296662,1.7786272,100,9800,-30.463026,1.14440915e-07,5.280982,2761.48819732666,98,3.195469,-30.463026,1.0,1.0,2.870538,146.15,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-155.22791439716872,-2.1907215,1310711,1.8353658,100,9900,-30.0053,7.152558e-08,4.89732,2790.6838443279266,99,3.402593,-30.0053,1.0,1.0,3.3281496,140.49,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-156.63788334010064,-2.3555288,1325413,1.7080003,100,10000,-30.32937,7.152558e-08,4.0889664,2821.5968692302704,100,2.9467318,-30.32937,1.0,1.0,3.0040078,147.02,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-154.6356358087862,-2.2386103,1339091,1.5705546,100,10100,-29.899063,-4.529953e-07,4.0676794,2850.6972393989563,101,2.491557,-29.899063,1.0,1.0,3.4343493,136.78,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-157.22727799339825,-2.0643134,1353546,1.5702292,100,10200,-30.240236,-3.671646e-07,4.1740875,2882.1106011867523,102,2.4905248,-30.240236,1.0,1.0,3.0931566,144.55,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-156.4176986253262,-2.1434765,1368119,1.4947144,100,10300,-30.355309,-3.9100647e-07,5.041525,2912.8688867092133,103,2.256738,-30.355309,1.0,1.0,2.9780512,145.73,,1.0
1.0,[ 0.208 -0.731 -0.016 -0.317  0.377],-152.9185605577906,-2.5521793,1381911,1.5039418,100,10400,-29.948677,2.3841858e-07,3.623547,2941.706587791443,104,2.2846875,-29.948677,1.0,1.0,3.3847504,137.92,,1.0
