Iteration,InitialReturnMin,Bound,InitialReturnStd,StdD2w0t,EpisodesSoFar,MinD2w0t,MeanIW,EmpiricalD2,EpThisIter,ReturnMeanIW,ReturnStepMaxmin,StdIW,MeanEntropy,InitialReturnMean,EpRewMean,TimeElapsed,MeanD2w0t,J_sample_variance,ReturnStepMax,EntropyCoefficient,MinIW,EpLenMean,MaxIW,InitialReturnMax,InitialBound,TimestepsSoFar,MaxD2w0t,Weights
6,-22.67878,-537.4135,12.973729,8.060297,600,,0.3487314,83.38891,100,-285.27643,8.688114,1.2529696,1.0366288,5.683899e-06,77.8719439381107,60.84723114967346,0.5252003,1077201.8,9.358686,10.0,2.1943083e-09,8.63,11.993439,29.1288,-843.02783,5003,537.2668,[-0.165 -0.426 -0.133  0.156 -0.006  0.615 -0.1    0.162  0.046  0.055
 -0.111 -0.046]
7,-17.478607,-612.44,13.239335,1.2731291,700,,0.60422194,17.841825,100,-497.96777,8.648032,1.3150105,1.0579547,-1.4877319e-06,72.30184171615052,71.91279458999634,0.12203051,1216893.6,9.359899,10.0,0.010495688,8.03,12.708473,57.56172,-853.2282,5806,23.93163,[-0.225 -0.431 -0.224  0.444  0.285  0.366 -0.071  0.409  0.046  0.055
 -0.111 -0.382]
8,-17.402908,-714.37805,11.459109,1.002525,800,,0.7413045,15.193138,100,-611.18066,8.629583,1.2326397,0.9723243,-3.1280517e-06,72.22599678869965,84.04063868522644,0.077092946,1067488.8,9.359459,10.0,0.002439549,8.03,8.898923,33.489326,-848.52704,6609,38.016502,[-0.237 -0.411 -0.246  0.484  0.332  0.258 -0.129  0.511  0.046  0.055
 -0.111 -0.361]
9,-17.083702,-710.7067,11.247459,0.6802987,900,,0.7668879,10.80246,100,-630.0748,8.621848,1.4982499,1.021004,1.9454956e-06,71.83603518104795,95.38300609588623,0.05979506,1557234.2,9.359637,10.0,0.029788198,7.99,13.209766,34.802284,-849.3689,7408,21.565765,[-0.241 -0.447 -0.255  0.485  0.338  0.198 -0.118  0.464  0.046  0.055
 -0.111 -0.447]
10,-18.254295,-633.3343,12.821197,1.0055201,1000,,0.6352459,15.395949,100,-520.90234,8.629457,1.746122,0.92497694,1.1062622e-06,73.11672679874302,106.07277631759644,0.082992636,2119143.5,9.357435,10.0,3.3665194e-06,8.13,15.148062,40.13513,-849.2382,8221,31.939762,[-0.237 -0.462 -0.252  0.474  0.328  0.212 -0.172  0.482  0.046  0.055
 -0.111 -0.398]
11,-18.658371,-690.231,11.556139,1.5982754,1100,,0.69416314,25.194492,100,-569.465,8.649227,0.98910844,0.9863301,-2.9373168e-06,73.65710717641646,116.40020298957825,0.13167742,675991.8,9.359844,10.0,0.009644468,8.18,10.299689,32.71183,-849.5234,9039,44.6159,[-0.238 -0.434 -0.257  0.442  0.289  0.173 -0.184  0.417  0.046  0.055
 -0.111 -0.494]
12,-19.110779,-637.8503,12.298572,2.8074598,1200,,0.55786264,47.14209,100,-453.98654,8.649681,1.3842531,0.90677196,5.455017e-06,74.01491754751024,126.55663847923279,0.20163248,1283526.8,9.358816,10.0,8.9017776e-05,8.22,43.467422,39.92964,-849.81934,9861,100.54043,[-0.233 -0.459 -0.253  0.462  0.298  0.182 -0.166  0.335  0.046  0.055
 -0.111 -0.433]
13,-19.184631,-838.8454,11.829985,0.12962079,1300,,0.9861317,1.0388945,100,-810.6224,8.624498,0.20099995,0.87904555,6.5612794e-06,74.18430791164631,139.15861439704895,0.016787324,28378.666,9.359575,10.0,0.48139855,8.25,1.4225383,38.738403,-849.24603,10686,1.0569924,[-0.234 -0.475 -0.256  0.456  0.299  0.172 -0.246  0.376  0.046  0.055
 -0.111 -0.512]
14,-18.168648,-476.06863,12.082822,0.8034211,1400,,0.43648902,10.352448,100,-357.62018,8.634311,1.2778941,0.43065932,-6.4849854e-07,73.05144936923026,147.67299056053162,0.07595466,1145931.0,9.358655,10.0,7.319905e-10,8.12,12.041849,41.2527,-851.0127,11498,40.86699,[-0.235 -0.474 -0.256  0.456  0.297  0.177 -0.246  0.382  0.046  0.055
 -0.111 -0.54 ]
15,-18.703854,-787.3925,10.555317,0.57163185,1500,,0.8508226,8.941197,100,-700.25665,8.630967,1.317584,0.4186966,2.5558472e-06,73.75889029996492,159.540949344635,0.04793826,1211666.0,9.359008,10.0,0.011000168,8.2,8.188236,30.95182,-853.4117,12318,23.493628,[-0.226 -0.602 -0.262  0.371  0.248  0.108 -0.299  0.362  0.046  0.055
 -0.111 -0.988]
16,-19.133732,-616.6147,12.674092,2.1624117,1600,,0.55075,37.788387,100,-447.24905,8.646133,1.1247103,0.4044468,-4.653931e-06,74.08919845583213,168.60552310943604,0.16784899,848728.9,9.358532,10.0,0.0008629236,8.23,16.00609,47.866615,-856.4382,13141,57.68997,[-0.23  -0.603 -0.27   0.369  0.25   0.068 -0.277  0.37   0.046  0.055
 -0.111 -1.   ]
17,-21.35102,-746.44147,12.393182,0.2209141,1700,,0.8462052,3.0667517,100,-693.3596,8.636249,0.9625117,0.39280277,-4.196167e-07,76.47978998689426,178.61450958251953,0.025253925,636447.3,9.3589945,10.0,0.06344153,8.5,8.572048,46.174225,-853.9015,13991,7.4602733,[-0.228 -0.563 -0.27   0.372  0.244  0.075 -0.247  0.337  0.046  0.055
 -0.111 -1.015]
18,-18.798489,-594.8793,12.0750265,0.92151165,1800,,0.5947058,12.239743,100,-488.4733,8.657233,0.73115724,0.33938342,5.8364867e-06,73.68883912770471,187.81612014770508,0.048845254,372983.06,9.359599,10.0,0.0008837854,8.18,5.31616,39.984695,-856.4688,14809,97.52275,[-0.223 -0.565 -0.257  0.342  0.205  0.145 -0.252  0.312  0.046  0.055
 -0.111 -1.026]
19,-17.768059,-669.55084,11.386053,0.78453267,1900,,0.7132997,9.214325,100,-587.26483,8.637643,1.3621694,0.3161918,-2.2125244e-06,72.61968458729024,199.18313121795654,0.06661615,1295089.0,9.359801,10.0,0.0043578823,8.07,10.77467,32.071655,-855.7627,15616,92.05696,[-0.24  -0.506 -0.287  0.376  0.242  0.02  -0.272  0.351  0.046  0.055
 -0.111 -1.08 ]
20,-17.875023,-534.0347,11.764164,1.0263007,2000,,0.52586216,17.393147,100,-430.02283,8.63702,0.98675305,0.2748162,7.6293944e-08,72.7013902922387,211.157386302948,0.09036826,678736.3,9.358372,10.0,0.002449375,8.08,5.7256756,32.433975,-855.81757,16424,22.782251,[-0.247 -0.476 -0.298  0.352  0.217 -0.022 -0.313  0.397  0.046  0.055
 -0.111 -1.103]
21,-20.245216,-762.5648,10.781061,1.7703212,2100,,0.7813702,26.031631,100,-637.962,8.631424,1.4233949,0.29309896,-3.0517577e-07,75.46814200276046,221.96679139137268,0.16021104,1369067.5,9.358601,10.0,0.0026709652,8.39,21.941479,22.290863,-852.05524,17263,37.583054,[-0.242 -0.429 -0.295  0.366  0.216 -0.007 -0.278  0.371  0.046  0.055
 -0.111 -1.144]
22,-17.570572,-717.5965,12.198784,1.5434973,2200,,0.7406077,23.042871,100,-606.79724,8.64814,1.2413733,0.34860992,4.15802e-06,72.47421133717117,233.1262538433075,0.110606365,1046919.1,9.357874,10.0,0.015979702,8.05,13.860302,24.511993,-855.45215,18068,179.15024,[-0.234 -0.427 -0.286  0.325  0.165  0.003 -0.274  0.338  0.046  0.055
 -0.111 -1.126]
23,-20.409027,-705.9338,12.314158,0.3685408,2300,,0.8017734,2.6261098,100,-657.65857,8.648288,0.75254565,0.3282182,-1.2588501e-06,75.63312536567072,243.49618983268738,0.028002793,396031.16,9.359601,10.0,0.012572186,8.4,5.777733,45.652634,-855.8693,18908,39.741707,[-0.237 -0.395 -0.285  0.339  0.178  0.024 -0.227  0.32   0.046  0.055
 -0.111 -1.07 ]
24,-19.914036,-729.62244,11.402599,0.26962367,2400,,0.82377696,2.7050347,100,-677.65234,8.657998,0.83491933,0.3032242,5.760193e-06,74.86451433173583,255.44812417030334,0.03297669,478989.4,9.359937,10.0,0.052496485,8.31,7.6207824,39.067757,-856.07245,19739,3.2595541,[-0.246 -0.415 -0.297  0.301  0.143 -0.036 -0.215  0.406  0.046  0.055
 -0.111 -1.091]
25,-19.220703,-822.82635,11.398997,0.14471817,2500,,0.9571233,1.2981007,100,-787.2244,8.636125,0.55194813,0.29626423,-1.5258789e-06,74.23025399730473,267.55798959732056,0.01864017,210674.83,9.35909,10.0,0.09800935,8.25,3.2885797,30.821503,-854.51996,20564,1.4369893,[-0.257 -0.407 -0.311  0.338  0.183 -0.082 -0.227  0.44   0.046  0.055
 -0.111 -1.116]
26,-18.557785,-624.9257,11.760892,0.62354136,2600,,0.6404363,8.761142,100,-523.8468,8.643946,0.5930203,0.3534081,1.0299683e-06,73.45581174169685,276.30593156814575,0.039096188,239573.03,9.35993,10.0,0.013419645,8.16,9.133604,47.90426,-858.20233,21380,41.202568,[-0.257 -0.415 -0.311  0.328  0.174 -0.086 -0.226  0.432  0.046  0.055
 -0.111 -1.123]
27,-18.231083,-717.406,11.942636,0.5075671,2700,,0.7772683,7.555453,100,-641.0981,8.646423,1.5151025,0.32729533,-2.4795531e-06,73.10514325089258,286.3122498989105,0.045762077,1618793.5,9.35977,10.0,0.0050815893,8.12,13.309031,32.033844,-855.61285,22192,16.430729,[-0.246 -0.479 -0.293  0.331  0.186 -0.009 -0.214  0.405  0.046  0.055
 -0.111 -1.066]
28,-20.217594,-722.26276,12.239517,0.37784883,2800,,0.80396974,5.000292,100,-659.59485,8.655158,1.4784799,0.33901682,1.5640259e-06,75.39109267692183,295.69931197166443,0.042339794,1499457.6,9.359441,10.0,0.009267006,8.37,11.049284,38.721985,-855.4391,23029,5.5584235,[-0.244 -0.463 -0.29   0.343  0.189  0.016 -0.234  0.407  0.046  0.055
 -0.111 -1.092]
29,-20.169888,-578.25085,10.768228,2.0326636,2900,,0.5430328,33.977062,100,-441.84656,8.647567,1.3147529,0.3456963,-2.5558472e-06,75.26849806784375,306.3528723716736,0.15056413,1183316.1,9.359252,10.0,0.00189894,8.36,14.366188,39.71984,-855.0304,23865,72.10132,[-0.248 -0.469 -0.296  0.346  0.198 -0.007 -0.253  0.438  0.046  0.055
 -0.111 -1.08 ]
30,-21.514893,-647.2906,12.606258,1.9656029,3000,,0.60953724,31.933796,100,-495.75784,8.659354,1.1089609,0.4020049,2.0217894e-06,76.67088790750373,314.3546345233917,0.16152698,809424.06,9.359656,10.0,0.01269227,8.51,31.490414,46.622795,-855.49304,24716,49.538765,[-0.249 -0.467 -0.297  0.344  0.194 -0.017 -0.231  0.416  0.046  0.055
 -0.111 -1.073]
31,-17.65712,-705.4244,11.468436,0.33333176,3100,,0.8052854,2.3858302,100,-662.5988,8.635235,0.61587405,0.30715495,3.0517577e-07,72.68850288647201,325.0107877254486,0.026350083,261613.19,9.356968,10.0,0.02610953,8.08,8.048339,25.490883,-853.4681,25524,27.801876,[-0.248 -0.484 -0.297  0.368  0.223 -0.019 -0.237  0.449  0.046  0.055
 -0.111 -1.017]
32,-20.51535,-707.2794,12.0485935,0.92722565,3200,,0.72241044,13.616024,100,-594.55914,8.663497,1.2874314,0.2802733,-1.6021728e-06,75.69696782258593,335.47018003463745,0.068580315,1170810.5,9.35959,10.0,0.0038277165,8.4,8.434596,38.407608,-855.77435,26364,73.42225,[-0.26  -0.443 -0.318  0.305  0.161 -0.106 -0.301  0.479  0.046  0.055
 -0.111 -1.112]
33,-18.984318,-614.8604,11.879667,1.373349,3300,,0.592063,23.336103,100,-486.20892,8.644598,1.3805641,0.18126084,-3.5858154e-06,73.89788233125915,345.34324765205383,0.1014249,1343701.6,9.357323,10.0,0.0001331946,8.21,9.300871,31.240952,-855.38873,27185,43.649796,[-0.262 -0.462 -0.324  0.317  0.177 -0.135 -0.289  0.463  0.046  0.055
 -0.111 -1.139]
34,-17.801949,-636.2964,11.907101,1.9574169,3400,,0.5631113,29.347036,100,-461.8379,8.64108,0.9856392,0.17248176,8.010864e-07,72.62897833502261,354.8071813583374,0.16090545,668667.06,9.358668,10.0,0.00062418124,8.07,14.4118805,48.845924,-859.91187,27992,55.13066,[-0.273 -0.542 -0.318  0.331  0.201 -0.09  -0.247  0.507  0.046  0.055
 -0.111 -1.238]
35,-17.378674,-778.7416,13.090941,0.16350521,3500,,0.8932412,1.6844791,100,-736.12787,8.642149,0.7884883,0.16619709,-5.760193e-06,72.27610502354055,367.4936435222626,0.02041527,431155.4,9.359369,10.0,0.11691713,8.03,4.3672695,41.61129,-859.2386,28795,2.079621,[-0.277 -0.537 -0.322  0.361  0.232 -0.104 -0.266  0.533  0.046  0.055
 -0.111 -1.246]
36,-21.029484,-772.5665,10.504963,0.2215301,3600,,0.8834913,2.5562632,100,-723.28735,8.637464,1.0925406,0.16253302,-9.155273e-07,76.21281429125683,376.4783744812012,0.027418898,817627.94,9.358478,10.0,0.056766186,8.47,7.9264913,37.02758,-855.34125,29642,2.961417,[-0.276 -0.54  -0.323  0.35   0.222 -0.113 -0.269  0.523  0.046  0.055
 -0.111 -1.253]
37,-18.08648,-778.55194,11.558649,0.17125772,3700,,0.89266545,1.514959,100,-735.6519,8.642512,0.6200576,0.15644908,6.752014e-06,72.99468474485617,387.546674489975,0.021817666,264945.8,9.358644,10.0,0.11271398,8.11,5.1737423,40.983627,-858.6285,30453,2.0405855,[-0.274 -0.547 -0.323  0.364  0.237 -0.122 -0.294  0.522  0.046  0.055
 -0.111 -1.256]
38,-16.310253,-830.15735,10.475185,0.12854029,3800,,0.9664174,1.0545735,100,-797.0817,8.620297,0.22336659,0.16020261,-1.0299683e-06,71.01173134768275,397.50952887535095,0.016282544,35293.02,9.357354,10.0,0.5431146,7.9,1.8030397,25.651855,-856.74896,31243,1.1132054,[-0.281 -0.534 -0.332  0.4    0.274 -0.154 -0.289  0.544  0.046  0.055
 -0.111 -1.262]
39,-16.012413,-510.82095,12.086627,3.0605545,3900,,0.41142836,41.30347,100,-333.93362,8.622421,0.9017135,0.0946306,1.1062622e-06,70.66895832451263,407.6779079437256,0.2906665,510546.66,9.359503,10.0,0.00028401054,7.86,32.519894,34.308823,-858.6068,32029,78.856255,[-0.282 -0.544 -0.333  0.386  0.263 -0.162 -0.291  0.547  0.046  0.055
 -0.111 -1.259]
40,-16.642914,-732.07666,11.022649,0.19682185,4000,,0.83163,2.5036552,100,-686.07996,8.629383,0.6715023,0.1488637,-3.967285e-06,71.4901095964403,418.48428416252136,0.022535756,316663.22,9.355549,10.0,0.10650641,7.95,3.29777,25.239822,-857.28296,32824,5.1223707,[-0.297 -0.495 -0.358  0.375  0.245 -0.273 -0.338  0.635  0.046  0.055
 -0.111 -1.324]
41,-19.545837,-605.17377,12.241336,2.0483396,4100,,0.59996814,16.507223,100,-492.7425,8.636176,0.76107013,0.16972469,4.348755e-06,74.50295791764464,430.4407002925873,0.06599038,400912.4,9.359708,10.0,0.0002994016,8.28,5.4277697,31.235916,-855.8572,33652,410.37827,[-0.293 -0.481 -0.351  0.362  0.223 -0.231 -0.327  0.638  0.046  0.055
 -0.111 -1.27 ]
42,-16.53004,-611.17444,10.7703705,1.7356,4200,,0.6158918,21.374815,100,-505.74265,8.619575,1.2976785,0.20328455,-8.392334e-07,71.27924552579681,439.90881156921387,0.1068522,1168378.9,9.357535,10.0,0.002870497,7.93,9.994604,18.335136,-854.92444,34445,280.65335,[-0.301 -0.463 -0.366  0.416  0.279 -0.293 -0.318  0.652  0.046  0.055
 -0.111 -1.249]
43,-15.020428,-560.72723,9.772743,2.8380938,4300,,0.49206883,46.632706,100,-403.3373,8.622276,0.9126626,0.20235243,6.4849854e-07,69.58975850770761,450.99777269363403,0.18717027,582495.25,9.35957,10.0,0.0019370914,7.74,9.672895,19.284882,-856.3888,35219,125.4987,[-0.296 -0.462 -0.361  0.449  0.31  -0.277 -0.279  0.624  0.046  0.055
 -0.111 -1.216]
44,-16.793015,-713.33295,11.466327,0.1758392,4400,,0.8143928,1.7790471,100,-669.9409,8.613075,0.83616143,0.10620265,2.5558472e-06,71.52189225984445,461.6180536746979,0.022010019,479243.4,9.35725,10.0,0.034594364,7.96,4.41695,33.215744,-856.8025,36015,2.4461908,[-0.297 -0.458 -0.362  0.443  0.302 -0.289 -0.261  0.606  0.046  0.055
 -0.111 -1.217]
45,-17.851337,-728.55237,10.733269,0.9776629,4500,,0.76008713,16.071161,100,-624.79224,8.614961,1.1988935,0.13842683,-4.005432e-06,72.67461619884101,473.0143885612488,0.07354737,996457.1,9.351569,10.0,0.010123147,8.09,7.3789086,24.061981,-855.1401,36824,35.85506,[-0.29  -0.435 -0.358  0.492  0.347 -0.281 -0.234  0.594  0.046  0.055
 -0.111 -1.313]
46,-14.796211,-658.949,9.272843,1.535113,4600,,0.65567166,24.680496,100,-539.9428,8.612773,1.4557562,0.14575519,-7.6293945e-06,69.33791710168336,485.2491464614868,0.12096952,1481134.2,9.350417,10.0,0.002924494,7.72,10.273418,18.586418,-856.3114,37596,47.943455,[-0.294 -0.395 -0.369  0.532  0.392 -0.319 -0.251  0.561  0.046  0.055
 -0.111 -1.281]
47,-15.585857,-492.23,9.242636,4.531532,4700,,0.3827175,81.17447,100,-308.67773,8.608621,0.93859494,0.023300588,-1.2969971e-06,70.33140591226076,495.8297538757324,0.34756923,574643.7,9.355981,10.0,4.9008504e-06,7.83,20.12658,17.67202,-855.4028,38379,123.85421,[-0.293 -0.395 -0.367  0.53   0.388 -0.318 -0.229  0.542  0.046  0.055
 -0.111 -1.273]
48,-17.248554,-534.7415,10.206593,2.4887161,4800,,0.4835478,40.352535,100,-393.1205,8.615567,0.93652326,0.013320201,7.6675415e-06,72.03962159503556,507.76603627204895,0.18360649,595474.8,9.349427,10.0,0.0012312133,8.02,16.213184,16.433624,-855.049,39181,76.17865,[-0.306 -0.462 -0.38   0.465  0.338 -0.346 -0.232  0.631  0.046  0.055
 -0.111 -1.396]
49,-15.239826,-647.1907,10.848431,0.84566444,4900,,0.68656266,10.138237,100,-565.0778,8.614748,0.754004,-0.0037924426,6.1035155e-07,69.90088061514498,519.9134125709534,0.04213375,395051.06,9.3546295,10.0,0.009166728,7.78,6.0674806,18.751175,-857.3779,39959,98.99515,[-0.305 -0.454 -0.38   0.456  0.325 -0.349 -0.218  0.612  0.046  0.055
 -0.111 -1.406]
50,-16.09879,-658.11487,9.71981,0.8955768,5000,,0.6539753,11.232007,100,-536.11664,8.616508,0.9343913,0.0038604836,-2.1743774e-06,70.78521622036317,530.7467341423035,0.08301431,595618.25,9.349282,10.0,0.0033807936,7.88,8.68692,25.8387,-857.93695,40747,74.0685,[-0.296 -0.471 -0.366  0.49   0.366 -0.293 -0.236  0.558  0.046  0.055
 -0.111 -1.423]
51,-14.998344,-788.59955,8.869383,0.14388901,5100,,0.9139136,1.2974325,100,-753.1982,8.6050005,0.5975234,0.002726823,-1.7166137e-06,69.66736435675159,542.2028601169586,0.017993445,245162.67,9.350505,10.0,0.26902032,7.76,5.2240057,18.19255,-856.96716,41523,1.3436564,[-0.295 -0.395 -0.375  0.61   0.464 -0.302 -0.235  0.511  0.046  0.055
 -0.111 -1.415]
52,-15.654221,-713.28625,9.123078,3.0707982,5200,,0.66197056,50.610416,100,-542.6694,8.607289,1.4474994,-0.006954171,-3.7765503e-06,70.28748448789197,552.2545366287231,0.20543644,1448309.0,9.346093,10.0,0.00083152566,7.83,11.308754,17.641907,-856.2835,42306,125.50451,[-0.294 -0.395 -0.373  0.597  0.45  -0.3   -0.233  0.506  0.046  0.055
 -0.111 -1.416]
53,-15.535934,-607.73083,8.623061,3.6785843,5300,,0.5153398,61.836044,100,-421.4796,8.604502,1.000171,-0.0050244117,1.7929077e-06,70.12396522112672,563.1542139053345,0.25504237,687618.25,9.35298,10.0,0.0019931109,7.81,11.105398,17.698296,-856.7539,43087,132.63992,[-0.295 -0.388 -0.375  0.576  0.43  -0.318 -0.229  0.494  0.046  0.055
 -0.111 -1.426]
54,-13.798134,-834.41675,8.76094,0.12674788,5400,,0.96971303,1.0503925,100,-801.0478,8.6171875,0.2455312,-0.025506858,3.0517579e-06,68.26397447174371,571.7881224155426,0.015746133,41354.715,9.347017,10.0,0.5220432,7.6,1.83805,19.799599,-858.77893,43847,1.07152,[-0.294 -0.385 -0.375  0.574  0.427 -0.321 -0.212  0.473  0.046  0.055
 -0.111 -1.424]
55,-16.172886,-617.59607,9.473185,2.243644,5500,,0.57891345,36.68442,100,-476.74033,8.602272,0.9700109,-0.022537665,-1.6784668e-06,70.81422862325842,582.2225131988525,0.16593553,659789.9,9.348103,10.0,0.007978372,7.89,8.256482,17.301521,-855.9385,44636,71.5909,[-0.295 -0.384 -0.373  0.561  0.414 -0.31  -0.211  0.47   0.046  0.055
 -0.111 -1.444]
56,-15.107082,-502.9831,8.62643,2.3970559,5600,,0.44063494,38.306107,100,-359.66986,8.609852,0.9683033,-0.03763933,-6.828308e-06,69.77472034502331,591.2291181087494,0.20649849,643888.7,9.350182,10.0,0.00012826288,7.77,14.556809,17.967201,-857.351,45413,50.11606,[-0.295 -0.383 -0.373  0.556  0.408 -0.315 -0.196  0.453  0.046  0.055
 -0.111 -1.441]
57,-16.631035,-631.0692,9.866394,6.749958,5700,,0.5063128,93.73684,100,-412.71442,8.604962,1.0639051,-0.042782217,-5.340576e-07,71.38466816856894,604.1475794315338,0.62833047,767763.7,9.353446,10.0,0.00048638458,7.95,15.995427,16.835815,-855.95044,46208,139.03488,[-0.303 -0.382 -0.382  0.556  0.413 -0.336 -0.205  0.498  0.046  0.055
 -0.111 -1.457]
58,-14.935638,-564.5736,9.005764,2.5624318,5800,,0.50051993,42.34677,100,-408.4979,8.613383,0.7916921,-0.049438473,2.7465821e-06,69.49420978581995,614.1793913841248,0.18321137,425469.62,9.343776,10.0,0.00053233525,7.74,8.809481,18.527092,-857.65424,46982,89.28791,[-0.312 -0.393 -0.398  0.58   0.446 -0.411 -0.228  0.558  0.046  0.055
 -0.111 -1.462]
59,-15.472153,-556.9054,9.623003,3.224378,5900,,0.48560396,46.190273,100,-397.27597,8.60102,0.8923137,-0.05105573,5.378723e-06,70.09109497184924,624.9134397506714,0.30184504,543478.94,9.348044,10.0,0.0023039074,7.81,11.045573,17.775307,-856.78656,47763,55.092712,[-0.312 -0.389 -0.398  0.575  0.441 -0.417 -0.216  0.539  0.046  0.055
 -0.111 -1.468]
60,-13.831707,-789.2595,8.498686,2.1920187,6000,,0.7706568,35.59142,100,-637.6902,8.614497,1.5136902,-0.055339087,-4.997253e-06,68.35639296752397,635.4771287441254,0.15878505,1617698.6,9.35039,10.0,0.00046074807,7.61,17.635159,19.36544,-859.1967,48524,80.18172,[-0.32  -0.385 -0.412  0.585  0.46  -0.465 -0.234  0.589  0.046  0.055
 -0.111 -1.47 ]
61,-14.893204,-676.7893,9.190625,1.030875,6100,,0.6926554,15.532296,100,-569.08215,8.612397,0.81985295,-0.0350647,-1.9836425e-06,69.56540429722305,646.1689319610596,0.057756927,465627.44,9.339963,10.0,0.0062633296,7.75,9.2859745,18.347038,-857.4652,49299,68.59754,[-0.32  -0.401 -0.41   0.601  0.477 -0.463 -0.207  0.57   0.046  0.055
 -0.111 -1.474]
62,-14.355316,-766.23785,9.249601,0.25683758,6200,,0.8570352,3.2501252,100,-706.74274,8.610536,0.8210551,-0.048309322,-3.5095215e-06,68.87139888997636,657.182914018631,0.023951441,464227.4,9.348107,10.0,0.007067752,7.67,4.221824,19.090935,-858.2481,50066,23.298264,[-0.307 -0.42  -0.39   0.601  0.482 -0.378 -0.161  0.568  0.046  0.055
 -0.111 -1.454]
63,-15.556786,-611.9987,9.24019,1.7146689,6300,,0.5930802,28.694118,100,-487.36838,8.60904,1.2892739,-0.054645557,5.722046e-07,70.18596500160578,668.8104190826416,0.13507129,1161316.1,9.341336,10.0,0.0010835457,7.82,10.099103,17.909103,-856.72424,50848,50.78624,[-0.315 -0.464 -0.404  0.584  0.473 -0.45  -0.15   0.631  0.046  0.055
 -0.111 -1.467]
64,-15.28965,-782.5825,8.939033,0.14505783,6400,,0.9041213,1.5329541,100,-745.0966,8.613808,0.65870154,-0.067068756,2.822876e-06,69.95523908812726,678.4813175201416,0.017938748,300651.28,9.34646,10.0,0.100071885,7.79,4.3084273,18.235397,-857.5068,51627,2.2595353,[-0.314 -0.454 -0.403  0.577  0.464 -0.452 -0.133  0.618  0.046  0.055
 -0.111 -1.474]
65,-12.482117,-788.0972,9.961425,0.75144875,6500,,0.83775187,10.9829235,100,-694.43555,8.613106,1.0262506,-0.05676545,-2.4032593e-06,66.85728114803503,689.0415706634521,0.051526792,746194.3,9.3351555,10.0,0.0029922933,7.45,10.104621,20.960213,-859.89435,52372,40.809795,[-0.312 -0.459 -0.4    0.573  0.459 -0.437 -0.146  0.606  0.046  0.055
 -0.111 -1.486]
66,-14.581509,-563.2888,10.258076,1.0871278,6600,,0.55795944,13.9345665,100,-457.93665,8.608643,0.6511646,-0.07415139,-3.3569336e-06,69.12118944504918,698.532675743103,0.050916903,297519.0,9.344912,10.0,0.0023625242,7.7,6.1926394,18.895935,-857.9805,53142,98.905685,[-0.31  -0.452 -0.394  0.565  0.449 -0.401 -0.146  0.61   0.046  0.055
 -0.111 -1.476]
